plan_id	identity	phase	rate	numerator_metric	denominator_metric	weighted_numerator	weighted_denominator	ratio_estimate	ratio_exact	ci_low	ci_high	variance_status	method	evidence_tier
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:10	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	49270446.1429	94431876	0.521756510936	0.520668777042	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:10	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	115848	1182260.14286	0.0979885862684	0.117767230889	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:10	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29577	33499	0.882921878265	0.87642838161	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:20	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	49142139.5714	94212285	0.521610738678	0.520442607982	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:20	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	115481	1184683.57143	0.0974783501562	0.117219667213	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:20	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	29576	33321	0.887608415114	0.88102941613	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:5	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1182580.71429	46538846	0.0254106153446	0.0217729187155	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:5	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	119995	1182580.71429	0.101468761117	0.121470725681	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F8:5	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	35525	47617	0.746057080454	0.742523705325	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F9:NONE	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1289283.14286	94377480.2857	0.0136609193099	0.011889359679	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F9:NONE	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	117348.285714	1289283.14286	0.0910182424741	0.10375132312	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill:F9:NONE	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	24638.1428571	39409.8571429	0.625177167424	0.623368394373	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-LAT-D11-REPAIRED-EXACTMODE-A1	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	8043101.57143	80582496.2857	0.0998120180208	0.105966754623	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-LAT-D11-REPAIRED-EXACTMODE-A1	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	2616.71428571	25846.5714286	0.101240286084	0.0908047625879	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-LAT-D11-REPAIRED-EXACTMODE-A1	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	96.7142857143	180	0.537301587302	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-SEL-D10-CTRL-NEWBIN-REPAIRED-EXACTMODE-A1	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	8070083.42857	80622347.1429	0.100097351597	0.10629493496	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-SEL-D10-CTRL-NEWBIN-REPAIRED-EXACTMODE-A1	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	2549.57142857	25917.4285714	0.0983728544498	0.0864610296232	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-SEL-D10-CTRL-NEWBIN-REPAIRED-EXACTMODE-A1	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	96.7142857143	180	0.537301587302	0.568306010929	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-SEL-D10-REPAIRED-EXACTMODE-A1	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	3851871.71429	80610008.1429	0.047784038273	0.0508172843566	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-SEL-D10-REPAIRED-EXACTMODE-A1	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	10748.5714286	33887.7142857	0.317181953848	0.290817462969	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	C13-SEL-D10-REPAIRED-EXACTMODE-A1	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	2154.71428571	8246	0.261304182114	0.262034679277	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F0:NONE	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	51596.9714286	80616217.1714	0.000640032157783	0.000762306129234	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F0:NONE	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	22107.6	51596.9714286	0.428467008584	0.383453845756	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F0:NONE	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	4111.68571429	15755.7428571	0.260964256117	0.261711825779	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F1:NONE	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	51498.4571429	80609064.4286	0.000638866826056	0.000761674703409	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F1:NONE	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	21261.8571429	51498.4571429	0.412863963747	0.366221024631	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F1:NONE	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	4085.11428571	15686.6	0.260420631986	0.261318051576	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F2:NONE	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	51596.9714286	80616217.1714	0.000640032157783	0.000762306129234	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F2:NONE	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	22107.6	51596.9714286	0.428467008584	0.383453845756	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F2:NONE	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	4111.68571429	15755.7428571	0.260964256117	0.261711825779	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F5:NONE	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	51446.3428571	80608741.1714	0.000638222878927	0.000761976307388	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F5:NONE	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	22240.6	51446.3428571	0.432306725121	0.382063988121	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F5:NONE	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	4112.48571429	15745.7428571	0.26118079989	0.261560876726	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:10	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	8070083.42857	80622347.1429	0.100097351597	0.10629493496	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:10	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	2549.57142857	25917.4285714	0.0983728544498	0.0864610296232	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:10	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	96.7142857143	180	0.537301587302	0.568306010929	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:20	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	7948679.14286	80430881.1429	0.0988262099074	0.104851244467	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:20	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	2948.57142857	25931.1428571	0.113707731465	0.095455198162	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:20	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	96.7142857143	180	0.537301587302	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:5	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	26091.1428571	72620463.7143	0.000359280862758	0.000409533658964	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:5	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	2725.14285714	26091.1428571	0.104447048259	0.0879491689701	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F7:5	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	96.7142857143	180	0.537301587302	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:10	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	8070083.42857	80622347.1429	0.100097351597	0.10629493496	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:10	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	2549.57142857	25917.4285714	0.0983728544498	0.0864610296232	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:10	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	96.7142857143	180	0.537301587302	0.568306010929	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:20	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	7948679.14286	80430881.1429	0.0988262099074	0.104851244467	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:20	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	2948.57142857	25931.1428571	0.113707731465	0.095455198162	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:20	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	96.7142857143	180	0.537301587302	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:5	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	26091.1428571	72620463.7143	0.000359280862758	0.000409533658964	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:5	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	2725.14285714	26091.1428571	0.104447048259	0.0879491689701	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F8:5	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	96.7142857143	180	0.537301587302	0.571428571429	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F9:NONE	decode1	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	51596.9714286	80616217.1714	0.000640032157783	0.000762306129234	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F9:NONE	decode1	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	22107.6	51596.9714286	0.428467008584	0.383453845756	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1:F9:NONE	decode1	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	4111.68571429	15755.7428571	0.260964256117	0.261711825779	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P320-REPAIRED-EXACTMODE-A1	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	1044788.8	90427928.9448	0.011553828692	0.0118454236839	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P320-REPAIRED-EXACTMODE-A1	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	181275.17931	1044788.8	0.17350413721	0.176990136687	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P320-REPAIRED-EXACTMODE-A1	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	35007.1137931	53493.8931034	0.654413275276	0.644670235624	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	vm_l1_tlb_miss_rate	vm_l1_tlb_misses	vm_l1_tlb_accesses	47166094.3379	90314836.3241	0.522240821748	0.521279271972	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	vm_l2_tlb_miss_rate	vm_l2_tlb_misses	vm_l2_tlb_accesses	7241.75862069	952524.537931	0.00760270033192	0.00808386454321	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	vm_pte_dram_response_rate	vm_pte_dram_responses	vm_pte_requests	2472.4137931	2647.65517241	0.933812612331	0.885365853659	NA	NA	INSUFFICIENT_N_FOR_RATIO_VARIANCE	INDEPENDENT_WEIGHTED_NUMERATOR_DENOMINATOR_THEN_RATIO	RETROSPECTIVE_SIMULATOR
