deployment_id	shard	tensor_name	logical_shape_json	stored_shape_json	storage_dtype	role	disk_data_start	disk_data_end	stored_bytes	semantic_alias_group	storage_dedup_basis	source_hash	status
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.o_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	1871485952	1871536128	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.o_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3966595072	3966795776	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.q_proj.bias	[3584]	[3584]	F16	WEIGHT	3966795776	3966802944	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.q_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	1871536128	1877958656	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.q_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	1877958656	1878008832	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.q_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3966802944	3967003648	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.v_proj.bias	[512]	[512]	F16	WEIGHT	3967003648	3967004672	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.v_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	1878008832	1878926336	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.v_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	1878926336	1878933504	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.22.self_attn.v_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3967004672	3967033344	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.input_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3967033344	3967040512	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.down_proj.qweight	[18944,448]	[18944,448]	I32	WEIGHT_QUANTIZED_PACKED	1878933504	1912881152	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.down_proj.qzeros	[148,448]	[148,448]	I32	QUANTIZATION_METADATA	1912881152	1913146368	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.down_proj.scales	[148,3584]	[148,3584]	F16	QUANTIZATION_METADATA	3967040512	3968101376	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.gate_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	1913146368	1947094016	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.gate_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	1947094016	1947359232	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.gate_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3968101376	3969162240	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.up_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	1947359232	1981306880	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.up_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	1981306880	1981572096	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.mlp.up_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3969162240	3970223104	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.post_attention_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3970223104	3970230272	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.k_proj.bias	[512]	[512]	F16	WEIGHT	3970230272	3970231296	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.k_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	1981572096	1982489600	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.k_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	1982489600	1982496768	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.k_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3970231296	3970259968	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.o_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	1982496768	1988919296	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.o_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	1988919296	1988969472	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.o_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3970259968	3970460672	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.q_proj.bias	[3584]	[3584]	F16	WEIGHT	3970460672	3970467840	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.q_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	1988969472	1995392000	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.q_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	1995392000	1995442176	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.q_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3970467840	3970668544	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.v_proj.bias	[512]	[512]	F16	WEIGHT	3970668544	3970669568	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.v_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	1995442176	1996359680	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.v_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	1996359680	1996366848	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.23.self_attn.v_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3970669568	3970698240	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.input_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3970698240	3970705408	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.down_proj.qweight	[18944,448]	[18944,448]	I32	WEIGHT_QUANTIZED_PACKED	1996366848	2030314496	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.down_proj.qzeros	[148,448]	[148,448]	I32	QUANTIZATION_METADATA	2030314496	2030579712	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.down_proj.scales	[148,3584]	[148,3584]	F16	QUANTIZATION_METADATA	3970705408	3971766272	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.gate_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	2030579712	2064527360	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.gate_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	2064527360	2064792576	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.gate_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3971766272	3972827136	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.up_proj.qweight	[3584,2368]	[3584,2368]	I32	WEIGHT_QUANTIZED_PACKED	2064792576	2098740224	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.up_proj.qzeros	[28,2368]	[28,2368]	I32	QUANTIZATION_METADATA	2098740224	2099005440	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.mlp.up_proj.scales	[28,18944]	[28,18944]	F16	QUANTIZATION_METADATA	3972827136	3973888000	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.post_attention_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3973888000	3973895168	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.k_proj.bias	[512]	[512]	F16	WEIGHT	3973895168	3973896192	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.k_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	2099005440	2099922944	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.k_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	2099922944	2099930112	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.k_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3973896192	3973924864	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.o_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	2099930112	2106352640	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.o_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	2106352640	2106402816	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.o_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3973924864	3974125568	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.q_proj.bias	[3584]	[3584]	F16	WEIGHT	3974125568	3974132736	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.q_proj.qweight	[3584,448]	[3584,448]	I32	WEIGHT_QUANTIZED_PACKED	2106402816	2112825344	6422528	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.q_proj.qzeros	[28,448]	[28,448]	I32	QUANTIZATION_METADATA	2112825344	2112875520	50176	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.q_proj.scales	[28,3584]	[28,3584]	F16	QUANTIZATION_METADATA	3974132736	3974333440	200704	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.v_proj.bias	[512]	[512]	F16	WEIGHT	3974333440	3974334464	1024	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.v_proj.qweight	[3584,64]	[3584,64]	I32	WEIGHT_QUANTIZED_PACKED	2112875520	2113793024	917504	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.v_proj.qzeros	[28,64]	[28,64]	I32	QUANTIZATION_METADATA	2113793024	2113800192	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.3.self_attn.v_proj.scales	[28,512]	[28,512]	F16	QUANTIZATION_METADATA	3974334464	3974363136	28672	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.4.input_layernorm.weight	[3584]	[3584]	F16	WEIGHT_NORM	3974363136	3974370304	7168	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.4.mlp.down_proj.qweight	[18944,448]	[18944,448]	I32	WEIGHT_QUANTIZED_PACKED	2113800192	2147747840	33947648	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.4.mlp.down_proj.qzeros	[148,448]	[148,448]	I32	QUANTIZATION_METADATA	2147747840	2148013056	265216	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
4398395677622815eb3719b6f78c959c7a761febc6211d83cd9d587cccc06f8c	model-00001-of-00002.safetensors	model.layers.4.mlp.down_proj.scales	[148,3584]	[148,3584]	F16	QUANTIZATION_METADATA	3974370304	3975431168	1060864	NA	NO_PROVEN_ALIAS	SAFETENSORS_HEADER_SHA256:83ed28bb429afb564603e6828c4571fc717065083ea4616d85dec56b62ebe454	HEADER_RANGE_VERIFIED
