deployment_id	scenario	phase	decode_step	launch_ordinal_within_phase	function_name	code_object_identity	grid	block	stream	duration_ns	phase_duration_share	semantic_class
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1796	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1056	0.000060020	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1797	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	37x1x1	128x1x1	7	736	0.000041832	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1798	awq_gemm_kernel	UNKNOWN_BY_NSYS	592x8x1	128x1x1	7	110368	0.006272981	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1799	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	37x1x1	128x1x1	7	1024	0.000058201	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1800	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	37x1x1	128x1x1	7	736	0.000041832	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1801	awq_gemm_kernel	UNKNOWN_BY_NSYS	592x8x1	128x1x1	7	119105	0.006769565	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1802	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	37x1x1	128x1x1	7	896	0.000050926	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1803	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	736	0.000041832	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1804	awq_gemm_kernel	UNKNOWN_BY_NSYS	112x8x1	128x1x1	7	122720	0.006975031	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1805	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	992	0.000056382	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1806	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1856	0.000105489	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1807	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	832	0.000047288	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1808	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	1x1x1	512x1x1	7	2304	0.000130952	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1809	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	1152	0.000065476	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1810	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	992	0.000056382	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1811	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14x1x1	128x1x1	7	1376	0.000078208	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1812	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1920	0.000109127	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1813	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1024	0.000058201	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1814	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	736	0.000041832	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1815	awq_gemm_kernel	UNKNOWN_BY_NSYS	112x8x1	128x1x1	7	25568	0.001453207	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1816	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	992	0.000056382	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1817	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	768	0.000043651	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1818	awq_gemm_kernel	UNKNOWN_BY_NSYS	16x8x1	128x1x1	7	11617	0.000660275	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1819	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	992	0.000056382	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1820	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	736	0.000041832	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1821	awq_gemm_kernel	UNKNOWN_BY_NSYS	16x8x1	128x1x1	7	11424	0.000649305	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1822	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	1024	0.000058201	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1823	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1856	0.000105489	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1824	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1728	0.000098214	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1825	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	2560	0.000145503	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1826	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1664	0.000094577	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1827	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	864	0.000049107	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1828	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	1600	0.000090939	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1829	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	1280	0.000072751	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1830	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	1632	0.000092758	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1831	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	1568	0.000089120	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1832	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	864	0.000049107	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1833	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	11008	0.000625661	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1834	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	11072	0.000629299	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1835	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14343x1x1	128x1x1	7	19840	0.001127645	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1836	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14343x1x1	128x1x1	7	19456	0.001105820	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1837	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::half_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	UNKNOWN_BY_NSYS	1x5x28	128x1x1	7	31008	0.001762400	ATTENTION_CORE
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1838	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::half_t>>, (int)4, (int)3, (bool)1>(pytorch_flash::Flash_fwd_params)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	2048	0.000116402	ATTENTION_CORE
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1839	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	768	0.000043651	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1840	awq_gemm_kernel	UNKNOWN_BY_NSYS	112x8x1	128x1x1	7	25856	0.001469576	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1841	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	896	0.000050926	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1842	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1920	0.000109127	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1843	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	896	0.000050926	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1844	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	1x1x1	512x1x1	7	2176	0.000123677	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1845	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	832	0.000047288	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1846	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	897	0.000050983	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1847	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14x1x1	128x1x1	7	1248	0.000070933	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1848	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	2016	0.000114583	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1849	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1056	0.000060020	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1850	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	37x1x1	128x1x1	7	736	0.000041832	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1851	awq_gemm_kernel	UNKNOWN_BY_NSYS	592x8x1	128x1x1	7	110240	0.006265705	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1852	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	37x1x1	128x1x1	7	1024	0.000058201	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1853	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	37x1x1	128x1x1	7	768	0.000043651	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1854	awq_gemm_kernel	UNKNOWN_BY_NSYS	592x8x1	128x1x1	7	118177	0.006716820	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1855	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	37x1x1	128x1x1	7	896	0.000050926	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1856	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	736	0.000041832	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1857	awq_gemm_kernel	UNKNOWN_BY_NSYS	112x8x1	128x1x1	7	121152	0.006885910	QUANT_DEQUANT
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1858	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1024	0.000058201	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1859	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1856	0.000105489	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1860	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	864	0.000049107	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1861	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	1x1x1	512x1x1	7	2304	0.000130952	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1862	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	992	0.000056382	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1863	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	1x1x1	128x1x1	7	992	0.000056382	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1864	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	14x1x1	128x1x1	7	1408	0.000080026	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1865	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1920	0.000109127	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1866	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	1024	0.000058201	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1867	void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<c10::Half>, at::detail::Array<char *, (int)1>>(int, T2, T3)	UNKNOWN_BY_NSYS	7x1x1	128x1x1	7	736	0.000041832	UNKNOWN
qwen25_7b_awq_autoawq_unfused	S2_TEXT	DECODE	1	1868	awq_gemm_kernel	UNKNOWN_BY_NSYS	112x8x1	128x1x1	7	25472	0.001447751	QUANT_DEQUANT
