asset_role	model	revision	model_path	tensor_name	tensor_pattern	shape	dtype	byte_count	layer_id	expert_id	tensor_group	source_file	source_file_sha256	total_parameter_bytes	expert_pool_bytes	non_expert_bytes
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.58.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	58	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.58.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	58	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.59.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	59	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.59.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	59	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.59.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	59	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.6.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	6	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.6.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	6	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.6.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	6	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.60.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	60	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.60.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	60	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.60.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	60	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.61.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	61	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.61.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	61	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.61.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	61	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.62.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	62	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.62.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	62	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.62.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	62	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.63.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	63	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.63.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	63	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.63.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	63	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.7.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	7	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.7.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	7	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.7.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	7	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.8.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	8	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.8.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	8	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.8.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	8	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.9.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	21	9	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.9.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	21	9	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.experts.9.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	21	9	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.gate.weight	model.layers.{N}.mlp.gate.weight	[64,2048]	BF16	262144	21	N/A	NON_EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.shared_experts.down_proj.weight	model.layers.{N}.mlp.shared_experts.down_proj.weight	[2048,2816]	BF16	11534336	21	N/A	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.shared_experts.gate_proj.weight	model.layers.{N}.mlp.shared_experts.gate_proj.weight	[2816,2048]	BF16	11534336	21	N/A	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.mlp.shared_experts.up_proj.weight	model.layers.{N}.mlp.shared_experts.up_proj.weight	[2816,2048]	BF16	11534336	21	N/A	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.post_attention_layernorm.weight	model.layers.{N}.post_attention_layernorm.weight	[2048]	BF16	4096	21	N/A	NON_EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.self_attn.kv_a_layernorm.weight	model.layers.{N}.self_attn.kv_a_layernorm.weight	[512]	BF16	1024	21	N/A	NON_EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.self_attn.kv_a_proj_with_mqa.weight	model.layers.{N}.self_attn.kv_a_proj_with_mqa.weight	[576,2048]	BF16	2359296	21	N/A	NON_EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.self_attn.kv_b_proj.weight	model.layers.{N}.self_attn.kv_b_proj.weight	[4096,512]	BF16	4194304	21	N/A	NON_EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.self_attn.o_proj.weight	model.layers.{N}.self_attn.o_proj.weight	[2048,2048]	BF16	8388608	21	N/A	NON_EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.21.self_attn.q_proj.weight	model.layers.{N}.self_attn.q_proj.weight	[3072,2048]	BF16	12582912	21	N/A	NON_EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.0.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	22	0	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.0.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	22	0	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.0.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	22	0	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.1.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	22	1	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.1.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	22	1	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.1.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	22	1	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.2.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	22	2	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.2.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	22	2	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.2.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	22	2	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.3.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	22	3	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.3.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	22	3	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.3.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	22	3	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.4.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	22	4	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.4.gate_proj.weight	model.layers.{N}.mlp.experts.{N}.gate_proj.weight	[1408,2048]	BF16	5767168	22	4	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.4.up_proj.weight	model.layers.{N}.mlp.experts.{N}.up_proj.weight	[1408,2048]	BF16	5767168	22	4	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
MOE_LARGER_AUDIT	DeepSeek-V2-Lite	604d5664dddd88a0433dbae533b7fe9472482de0	/data/c16/models/.incoming/deepseek_v2_lite/604d5664dddd88a0433dbae533b7fe9472482de0	model.layers.22.mlp.experts.5.down_proj.weight	model.layers.{N}.mlp.experts.{N}.down_proj.weight	[2048,1408]	BF16	5767168	22	5	EXPERT	model-00003-of-000004.safetensors	843ec689624f3a520526e040f0326c4dc9865e8172942ca98a084fe136fdb21a	31412968448	29689380864	1723587584
