evidence_class	frozen_fast64_framework_sha	workload	dimension	physical_point_kib	mode	modeled_pool	row_disposition	compact_evidence_path	compact_evidence_sha256	raw_metric	raw_value	normalization	denominator	normalized_value	unit	formula	provenance
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	valid_hits	1145050	per_sm_cycle	15630784	0.073256082	valid_hits events per SM-cycle	valid_hits / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	valid_hits	1145050	per_1m_lower_requests	507779	2255016.454008535	valid_hits events per 1M lower requests	valid_hits / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	pending_hits	735684	per_1m_instructions	444467849	1655.201836657	pending_hits events per 1M instructions	pending_hits / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	pending_hits	735684	per_simulated_cycle	244231	3.012246603	pending_hits events per simulated cycle	pending_hits / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	pending_hits	735684	per_sm_cycle	15630784	0.047066353	pending_hits events per SM-cycle	pending_hits / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	pending_hits	735684	per_1m_lower_requests	507779	1448827.147243191	pending_hits events per 1M lower requests	pending_hits / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	tag_evictions	499587	per_1m_instructions	444467849	1124.011559270	tag_evictions events per 1M instructions	tag_evictions / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	tag_evictions	499587	per_simulated_cycle	244231	2.045551138	tag_evictions events per simulated cycle	tag_evictions / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	tag_evictions	499587	per_sm_cycle	15630784	0.031961737	tag_evictions events per SM-cycle	tag_evictions / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	tag_evictions	499587	per_1m_lower_requests	507779	983866.997256681	tag_evictions events per 1M lower requests	tag_evictions / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_duplicate_after_eviction	8	per_1m_instructions	444467849	0.017999052	io_duplicate_after_eviction events per 1M instructions	io_duplicate_after_eviction / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_duplicate_after_eviction	8	per_simulated_cycle	244231	0.000032756	io_duplicate_after_eviction events per simulated cycle	io_duplicate_after_eviction / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_duplicate_after_eviction	8	per_sm_cycle	15630784	0.000000512	io_duplicate_after_eviction events per SM-cycle	io_duplicate_after_eviction / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_duplicate_after_eviction	8	per_1m_lower_requests	507779	15.754885492	io_duplicate_after_eviction events per 1M lower requests	io_duplicate_after_eviction / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_no_free_physical_events	0	per_1m_instructions	444467849	0.000000000	io_no_free_physical_events events per 1M instructions	io_no_free_physical_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_no_free_physical_events	0	per_simulated_cycle	244231	0.000000000	io_no_free_physical_events events per simulated cycle	io_no_free_physical_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_no_free_physical_events	0	per_sm_cycle	15630784	0.000000000	io_no_free_physical_events events per SM-cycle	io_no_free_physical_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_no_free_physical_events	0	per_1m_lower_requests	507779	0.000000000	io_no_free_physical_events events per 1M lower requests	io_no_free_physical_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_partial_allocation_events	0	per_1m_instructions	444467849	0.000000000	io_partial_allocation_events events per 1M instructions	io_partial_allocation_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_partial_allocation_events	0	per_simulated_cycle	244231	0.000000000	io_partial_allocation_events events per simulated cycle	io_partial_allocation_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_partial_allocation_events	0	per_sm_cycle	15630784	0.000000000	io_partial_allocation_events events per SM-cycle	io_partial_allocation_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_partial_allocation_events	0	per_1m_lower_requests	507779	0.000000000	io_partial_allocation_events events per 1M lower requests	io_partial_allocation_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_allocation_width_limited_events	0	per_1m_instructions	444467849	0.000000000	io_allocation_width_limited_events events per 1M instructions	io_allocation_width_limited_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_allocation_width_limited_events	0	per_simulated_cycle	244231	0.000000000	io_allocation_width_limited_events events per simulated cycle	io_allocation_width_limited_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_allocation_width_limited_events	0	per_sm_cycle	15630784	0.000000000	io_allocation_width_limited_events events per SM-cycle	io_allocation_width_limited_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	io_allocation_width_limited_events	0	per_1m_lower_requests	507779	0.000000000	io_allocation_width_limited_events events per 1M lower requests	io_allocation_width_limited_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	physical_allocations	507779	per_1m_instructions	444467849	1142.442588688	physical_allocations events per 1M instructions	physical_allocations / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	physical_allocations	507779	per_simulated_cycle	244231	2.079093154	physical_allocations events per simulated cycle	physical_allocations / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	physical_allocations	507779	per_sm_cycle	15630784	0.032485831	physical_allocations events per SM-cycle	physical_allocations / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	physical_releases	499587	per_1m_instructions	444467849	1124.011559270	physical_releases events per 1M instructions	physical_releases / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	physical_releases	499587	per_simulated_cycle	244231	2.045551138	physical_releases events per simulated cycle	physical_releases / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	physical_releases	499587	per_sm_cycle	15630784	0.031961737	physical_releases events per SM-cycle	physical_releases / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	physical_releases	499587	per_1m_lower_requests	507779	983866.997256681	physical_releases events per 1M lower requests	physical_releases / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_out_of_order_retires	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	444467849	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_out_of_order_retires events per 1M instructions	oo_out_of_order_retires / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_out_of_order_retires	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	244231	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_out_of_order_retires events per simulated cycle	oo_out_of_order_retires / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_out_of_order_retires	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	15630784	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_out_of_order_retires events per SM-cycle	oo_out_of_order_retires / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_out_of_order_retires	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	507779	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_out_of_order_retires events per 1M lower requests	oo_out_of_order_retires / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_immediate_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	444467849	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_immediate_reclaims events per 1M instructions	oo_immediate_reclaims / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_immediate_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	244231	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_immediate_reclaims events per simulated cycle	oo_immediate_reclaims / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	Btree	physical	40	IO	320_lines_40960B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v3/fast64_sens_v5_btree_physical40_io.json	b4f5a2acddd59bc59a517243bf8bb2909674aac6f2fc961c1b254bb0829a70db	oo_immediate_reclaims	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	15630784	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	oo_immediate_reclaims events per SM-cycle	oo_immediate_reclaims / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
