plan_id	selector_sha	deployment_id	scenario_id	stratum_id	semantic_key_json	implementation_key	shape_regime	selection_reason	sampling_unit	target_launch_signature	target_indices	warmup_indices	weight	weight_basis	inclusion_probability	seed	split_role	expected_capture_bytes	execution_scope	eligibility_status
STRATIFIED_RANDOM_CHEAP_V1__B48	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OPERATOR_UNKNOWN|IMPLEMENTATION_UNKNOWN|DTYPE_UNKNOWN|SHAPE_UNKNOWN|KV_LAYOUT_UNKNOWN|TP_UNKNOWN	"{""operator"": ""UNKNOWN"", ""phase"": ""decode1""}"	UNKNOWN_CHEAP	UNKNOWN_CHEAP	seeded phase-stratified random; cheap fields only	compute_kernel	opaque-index:563	563	NA	29.6	phase_stratum_N_over_n	0.0337837837838	15001	RETROSPECTIVE_TEST	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
STRATIFIED_RANDOM_CHEAP_V1__B48	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OPERATOR_UNKNOWN|IMPLEMENTATION_UNKNOWN|DTYPE_UNKNOWN|SHAPE_UNKNOWN|KV_LAYOUT_UNKNOWN|TP_UNKNOWN	"{""operator"": ""UNKNOWN"", ""phase"": ""decode1""}"	UNKNOWN_CHEAP	UNKNOWN_CHEAP	seeded phase-stratified random; cheap fields only	compute_kernel	opaque-index:656	656	NA	29.6	phase_stratum_N_over_n	0.0337837837838	15001	RETROSPECTIVE_TEST	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
STRATIFIED_RANDOM_CHEAP_V1__B48	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OPERATOR_UNKNOWN|IMPLEMENTATION_UNKNOWN|DTYPE_UNKNOWN|SHAPE_UNKNOWN|KV_LAYOUT_UNKNOWN|TP_UNKNOWN	"{""operator"": ""UNKNOWN"", ""phase"": ""decode1""}"	UNKNOWN_CHEAP	UNKNOWN_CHEAP	seeded phase-stratified random; cheap fields only	compute_kernel	opaque-index:682	682	NA	29.6	phase_stratum_N_over_n	0.0337837837838	15001	RETROSPECTIVE_TEST	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
STRATIFIED_RANDOM_CHEAP_V1__B48	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OPERATOR_UNKNOWN|IMPLEMENTATION_UNKNOWN|DTYPE_UNKNOWN|SHAPE_UNKNOWN|KV_LAYOUT_UNKNOWN|TP_UNKNOWN	"{""operator"": ""UNKNOWN"", ""phase"": ""decode1""}"	UNKNOWN_CHEAP	UNKNOWN_CHEAP	seeded phase-stratified random; cheap fields only	compute_kernel	opaque-index:711	711	NA	29.6	phase_stratum_N_over_n	0.0337837837838	15001	RETROSPECTIVE_TEST	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
STRATIFIED_RANDOM_CHEAP_V1__B48	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OPERATOR_UNKNOWN|IMPLEMENTATION_UNKNOWN|DTYPE_UNKNOWN|SHAPE_UNKNOWN|KV_LAYOUT_UNKNOWN|TP_UNKNOWN	"{""operator"": ""UNKNOWN"", ""phase"": ""decode1""}"	UNKNOWN_CHEAP	UNKNOWN_CHEAP	seeded phase-stratified random; cheap fields only	compute_kernel	opaque-index:723	723	NA	29.6	phase_stratum_N_over_n	0.0337837837838	15001	RETROSPECTIVE_TEST	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
STRATIFIED_RANDOM_CHEAP_V1__B48	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OPERATOR_UNKNOWN|IMPLEMENTATION_UNKNOWN|DTYPE_UNKNOWN|SHAPE_UNKNOWN|KV_LAYOUT_UNKNOWN|TP_UNKNOWN	"{""operator"": ""UNKNOWN"", ""phase"": ""decode1""}"	UNKNOWN_CHEAP	UNKNOWN_CHEAP	seeded phase-stratified random; cheap fields only	compute_kernel	opaque-index:728	728	NA	29.6	phase_stratum_N_over_n	0.0337837837838	15001	RETROSPECTIVE_TEST	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|0	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:21	21	NA	173	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|1	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:63	63	NA	173	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|OTHER_COMPUTE|NA	"{""operator"": ""OTHER_COMPUTE"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:346	346	NA	173	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_CORE|NA	"{""operator"": ""ATTENTION_CORE"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:371	371	NA	173	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|0	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:23	23	NA	185	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|1	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:68	68	NA	185	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OTHER_COMPUTE|NA	"{""operator"": ""OTHER_COMPUTE"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:370	370	NA	185	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B8	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_CORE|NA	"{""operator"": ""ATTENTION_CORE"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:399	399	NA	185	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|0	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:21	21	NA	115.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|1	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:63	63	NA	115.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|OTHER_COMPUTE|NA	"{""operator"": ""OTHER_COMPUTE"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:346	346	NA	115.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_CORE|NA	"{""operator"": ""ATTENTION_CORE"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:371	371	NA	115.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|10	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:441	441	NA	115.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|11	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:483	483	NA	115.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|0	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:23	23	NA	123.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|1	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:68	68	NA	123.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OTHER_COMPUTE|NA	"{""operator"": ""OTHER_COMPUTE"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:370	370	NA	123.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_CORE|NA	"{""operator"": ""ATTENTION_CORE"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:399	399	NA	123.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|10	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:473	473	NA	123.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B12	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|11	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:518	518	NA	123.333333333	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|0	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:21	21	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|1	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:63	63	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|2	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:105	105	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|3	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:147	147	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|OTHER_COMPUTE|NA	"{""operator"": ""OTHER_COMPUTE"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:346	346	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_CORE|NA	"{""operator"": ""ATTENTION_CORE"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:371	371	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|10	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:441	441	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|11	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:483	483	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|12	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:525	525	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|13	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:567	567	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|14	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:609	609	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	prefill	prefill|ATTENTION_PROJECTION|15	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""prefill""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:651	651	NA	57.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|0	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:23	23	NA	61.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|1	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:68	68	NA	61.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|2	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:113	113	NA	61.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|ATTENTION_PROJECTION|3	"{""operator"": ""ATTENTION_PROJECTION"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:158	158	NA	61.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
TRACE_INFORMED_ORACLE_DIAGNOSTIC_V1__B24	d6555f5b478ea09adb364bca5e440bde1545e4b793c76f68c850ddf83da36c07	C12_FROZEN_LLAMA32_1B	decode1	decode1|OTHER_COMPUTE|NA	"{""operator"": ""OTHER_COMPUTE"", ""phase"": ""decode1""}"	TRACE_INFORMED_ORACLE	UNKNOWN_CHEAP	trace-informed operator/layer oracle; excluded from primary	compute_kernel	opaque-index:370	370	NA	61.6666666667	phase_stratum_N_over_n	NA	15001	ORACLE_DIAGNOSTIC	NA	OFFLINE_ONLY_NOT_CAPTURE_AUTHORIZATION	ELIGIBLE
