source	identity	roi	arm	lseg	compute_index	metric	value	unit
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	306	vm_l2_tlb_hits	3050	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	306	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	306	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	306	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	306	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	306	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	306	vm_translation_requester_latency_cycles_total	899776	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	gpu_sim_cycle	44752	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_l1_tlb_accesses	33280	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_l1_tlb_hits	33203	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_l1_tlb_misses	77	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_l2_tlb_accesses	77	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_l2_tlb_hits	77	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	307	vm_translation_requester_latency_cycles_total	339015	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	gpu_sim_cycle	5837	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_l1_tlb_accesses	32	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_l1_tlb_hits	31	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_l1_tlb_misses	1	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_l2_tlb_accesses	1	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_l2_tlb_hits	1	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	308	vm_translation_requester_latency_cycles_total	400	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	gpu_sim_cycle	5902	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_l1_tlb_accesses	32	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_l1_tlb_hits	31	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_l1_tlb_misses	1	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_l2_tlb_accesses	1	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_l2_tlb_hits	1	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	309	vm_translation_requester_latency_cycles_total	400	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	gpu_sim_cycle	61053	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_l1_tlb_accesses	98304	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_l1_tlb_hits	94417	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_l1_tlb_misses	3887	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_l2_tlb_accesses	3887	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_l2_tlb_hits	3887	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	310	vm_translation_requester_latency_cycles_total	1294300	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	gpu_sim_cycle	52301	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_l1_tlb_accesses	49152	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_l1_tlb_hits	46727	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_l1_tlb_misses	2425	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_l2_tlb_accesses	2425	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_l2_tlb_hits	2425	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	311	vm_translation_requester_latency_cycles_total	685868	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	gpu_sim_cycle	43531	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_l1_tlb_accesses	98304	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_l1_tlb_hits	63614	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_l1_tlb_misses	34690	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_l2_tlb_accesses	1922	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_l2_tlb_hits	1922	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	312	vm_translation_requester_latency_cycles_total	1137096	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	gpu_sim_cycle	135270	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_l1_tlb_accesses	268607	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_l1_tlb_hits	136061	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_l1_tlb_misses	132546	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_l2_tlb_accesses	227	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_l2_tlb_hits	227	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	313	vm_translation_requester_latency_cycles_total	2704531	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	gpu_sim_cycle	68242	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_l1_tlb_accesses	66560	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_l1_tlb_hits	33754	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_l1_tlb_misses	32806	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_l2_tlb_accesses	38	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_l2_tlb_hits	38	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	314	vm_translation_requester_latency_cycles_total	668659	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	gpu_sim_cycle	68233	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_l1_tlb_accesses	66560	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_l1_tlb_hits	33750	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_l1_tlb_misses	32810	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_l2_tlb_accesses	42	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_l2_tlb_hits	42	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	315	vm_translation_requester_latency_cycles_total	668979	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	gpu_sim_cycle	18286	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_l1_tlb_accesses	24576	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_l1_tlb_hits	24076	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_l1_tlb_misses	500	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_l2_tlb_accesses	500	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_l2_tlb_hits	500	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	316	vm_translation_requester_latency_cycles_total	285868	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	gpu_sim_cycle	9107	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_l1_tlb_accesses	8192	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_l1_tlb_hits	8048	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_l1_tlb_misses	144	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_l2_tlb_accesses	144	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_l2_tlb_hits	144	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	317	vm_translation_requester_latency_cycles_total	93533	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	gpu_sim_cycle	25660	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_l1_tlb_accesses	16384	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_l1_tlb_hits	16122	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_l1_tlb_misses	262	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_l2_tlb_accesses	262	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_l2_tlb_hits	262	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	318	vm_translation_requester_latency_cycles_total	184958	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	gpu_sim_cycle	17261	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_l1_tlb_accesses	24576	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_l1_tlb_hits	24283	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_l1_tlb_misses	293	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_l2_tlb_accesses	293	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_l2_tlb_hits	293	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	319	vm_translation_requester_latency_cycles_total	269257	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	gpu_sim_cycle	17788	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_l1_tlb_accesses	24576	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_l1_tlb_hits	24281	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_l1_tlb_misses	295	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_l2_tlb_accesses	295	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_l2_tlb_hits	295	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	320	vm_translation_requester_latency_cycles_total	269563	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	gpu_sim_cycle	9593	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_l1_tlb_accesses	6144	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_l1_tlb_hits	6074	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_l1_tlb_misses	70	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_l2_tlb_accesses	70	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_l2_tlb_hits	70	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	321	vm_translation_requester_latency_cycles_total	67182	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	gpu_sim_cycle	7016	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_l1_tlb_accesses	2048	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_l1_tlb_hits	2002	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_l1_tlb_misses	46	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_l2_tlb_accesses	46	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_l2_tlb_hits	46	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	322	vm_translation_requester_latency_cycles_total	24518	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	gpu_sim_cycle	14950	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_l1_tlb_accesses	4096	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_l1_tlb_hits	4065	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_l1_tlb_misses	31	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_l2_tlb_accesses	31	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_l2_tlb_hits	31	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	323	vm_translation_requester_latency_cycles_total	43445	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	gpu_sim_cycle	8709	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_l1_tlb_accesses	6144	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_l1_tlb_hits	6074	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_l1_tlb_misses	70	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_l2_tlb_accesses	70	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_l2_tlb_hits	70	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_l2_tlb_misses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_translation_walk_starts	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_pte_requests	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_pte_l2_only_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_pte_dram_responses	0	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	324	vm_translation_requester_latency_cycles_total	67093	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	325	gpu_sim_cycle	8188	cycles
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	325	vm_l1_tlb_accesses	6144	events
C13	C13-CAP-P768S10-REPAIRED-EXACTMODE-A1	prefill	NA	10	325	vm_l1_tlb_hits	6144	events
