seed	budget	roi	metric	reference_value	estimate	absolute_error	relative_error_fraction	relative_error_percent	interpretation
15017	12	decode1	vm_pte_dram_responses	4134	123.333333333	4010.66666667	0.970166102242	97.0166102242	predeclared random-selection variability only; not a context-bias or population CI
15017	24	prefill	gpu_sim_cycle	62490238	25044287.3333	37445950.6667	0.599228805412	59.9228805412	predeclared random-selection variability only; not a context-bias or population CI
15017	24	prefill	vm_l1_tlb_accesses	94168155	29207532.3333	64960622.6667	0.689836417276	68.9836417276	predeclared random-selection variability only; not a context-bias or population CI
15017	24	prefill	vm_l1_tlb_misses	1119527	982813	136714	0.122117644327	12.2117644327	predeclared random-selection variability only; not a context-bias or population CI
15017	24	prefill	vm_l2_tlb_accesses	1119527	982813	136714	0.122117644327	12.2117644327	predeclared random-selection variability only; not a context-bias or population CI
15017	24	prefill	vm_l2_tlb_misses	45227	6977.66666667	38249.3333333	0.845719002661	84.5719002661	predeclared random-selection variability only; not a context-bias or population CI
15017	24	prefill	vm_translation_walk_starts	20816	519	20297	0.975067255957	97.5067255957	predeclared random-selection variability only; not a context-bias or population CI
15017	24	prefill	vm_pte_requests	20899	519	20380	0.975166275898	97.5166275898	predeclared random-selection variability only; not a context-bias or population CI
15017	24	prefill	vm_pte_dram_responses	8629	173	8456	0.979951326921	97.9951326921	predeclared random-selection variability only; not a context-bias or population CI
15017	24	decode1	gpu_sim_cycle	34564626	7713883.33333	26850742.6667	0.776827229858	77.6827229858	predeclared random-selection variability only; not a context-bias or population CI
15017	24	decode1	vm_l1_tlb_accesses	76015393	1785435	74229958	0.976512191419	97.6512191419	predeclared random-selection variability only; not a context-bias or population CI
15017	24	decode1	vm_l1_tlb_misses	57947	54081.6666667	3865.33333333	0.066704632394	6.6704632394	predeclared random-selection variability only; not a context-bias or population CI
15017	24	decode1	vm_l2_tlb_accesses	57947	54081.6666667	3865.33333333	0.066704632394	6.6704632394	predeclared random-selection variability only; not a context-bias or population CI
15017	24	decode1	vm_l2_tlb_misses	22220	7091.66666667	15128.3333333	0.680843084308	68.0843084308	predeclared random-selection variability only; not a context-bias or population CI
15017	24	decode1	vm_translation_walk_starts	15691	493.333333333	15197.6666667	0.968559471459	96.8559471459	predeclared random-selection variability only; not a context-bias or population CI
15017	24	decode1	vm_pte_requests	15796	493.333333333	15302.6666667	0.96876846459	96.876846459	predeclared random-selection variability only; not a context-bias or population CI
15017	24	decode1	vm_pte_dram_responses	4134	308.333333333	3825.66666667	0.925415255604	92.5415255604	predeclared random-selection variability only; not a context-bias or population CI
15017	48	prefill	gpu_sim_cycle	62490238	50471320.8696	12018917.1304	0.192332714918	19.2332714918	predeclared random-selection variability only; not a context-bias or population CI
15017	48	prefill	vm_l1_tlb_accesses	94168155	74134140.5217	20034014.4783	0.212747233693	21.2747233693	predeclared random-selection variability only; not a context-bias or population CI
15017	48	prefill	vm_l1_tlb_misses	1119527	851671.478261	267855.521739	0.239257759517	23.9257759517	predeclared random-selection variability only; not a context-bias or population CI
15017	48	prefill	vm_l2_tlb_accesses	1119527	851671.478261	267855.521739	0.239257759517	23.9257759517	predeclared random-selection variability only; not a context-bias or population CI
15017	48	prefill	vm_l2_tlb_misses	45227	29455.1304348	15771.8695652	0.348726857081	34.8726857081	predeclared random-selection variability only; not a context-bias or population CI
15017	48	prefill	vm_translation_walk_starts	20816	10229.5652174	10586.4347826	0.50857200147	50.857200147	predeclared random-selection variability only; not a context-bias or population CI
15017	48	prefill	vm_pte_requests	20899	10229.5652174	10669.4347826	0.510523698866	51.0523698866	predeclared random-selection variability only; not a context-bias or population CI
15017	48	prefill	vm_pte_dram_responses	8629	2768	5861	0.679221230734	67.9221230734	predeclared random-selection variability only; not a context-bias or population CI
15017	48	decode1	gpu_sim_cycle	34564626	7295423.2	27269202.8	0.78893383079	78.893383079	predeclared random-selection variability only; not a context-bias or population CI
15017	48	decode1	vm_l1_tlb_accesses	76015393	4097320.8	71918072.2	0.946098801331	94.6098801331	predeclared random-selection variability only; not a context-bias or population CI
15017	48	decode1	vm_l1_tlb_misses	57947	37680.8	20266.2	0.349736828481	34.9736828481	predeclared random-selection variability only; not a context-bias or population CI
15017	48	decode1	vm_l2_tlb_accesses	57947	37680.8	20266.2	0.349736828481	34.9736828481	predeclared random-selection variability only; not a context-bias or population CI
15017	48	decode1	vm_l2_tlb_misses	22220	7133.6	15086.4	0.67895589559	67.895589559	predeclared random-selection variability only; not a context-bias or population CI
15017	48	decode1	vm_translation_walk_starts	15691	473.6	15217.4	0.969817092601	96.9817092601	predeclared random-selection variability only; not a context-bias or population CI
15017	48	decode1	vm_pte_requests	15796	473.6	15322.4	0.970017726007	97.0017726007	predeclared random-selection variability only; not a context-bias or population CI
15017	48	decode1	vm_pte_dram_responses	4134	207.2	3926.8	0.949879051766	94.9879051766	predeclared random-selection variability only; not a context-bias or population CI
15018	8	prefill	gpu_sim_cycle	62490238	100426846	37936608	0.607080549125	60.7080549125	predeclared random-selection variability only; not a context-bias or population CI
15018	8	prefill	vm_l1_tlb_accesses	94168155	179154302	84986147	0.902493491563	90.2493491563	predeclared random-selection variability only; not a context-bias or population CI
15018	8	prefill	vm_l1_tlb_misses	1119527	2044341	924814	0.826075655165	82.6075655165	predeclared random-selection variability only; not a context-bias or population CI
15018	8	prefill	vm_l2_tlb_accesses	1119527	2044341	924814	0.826075655165	82.6075655165	predeclared random-selection variability only; not a context-bias or population CI
15018	8	prefill	vm_l2_tlb_misses	45227	46537	1310	0.0289649987839	2.89649987839	predeclared random-selection variability only; not a context-bias or population CI
15018	8	prefill	vm_translation_walk_starts	20816	22144	1328	0.0637970791699	6.37970791699	predeclared random-selection variability only; not a context-bias or population CI
15018	8	prefill	vm_pte_requests	20899	22144	1245	0.0595722283363	5.95722283363	predeclared random-selection variability only; not a context-bias or population CI
15018	8	prefill	vm_pte_dram_responses	8629	5536	3093	0.358442461467	35.8442461467	predeclared random-selection variability only; not a context-bias or population CI
15018	8	decode1	gpu_sim_cycle	34564626	12518025	22046601	0.637837105485	63.7837105485	predeclared random-selection variability only; not a context-bias or population CI
15018	8	decode1	vm_l1_tlb_accesses	76015393	17375755	58639638	0.771417941627	77.1417941627	predeclared random-selection variability only; not a context-bias or population CI
15018	8	decode1	vm_l1_tlb_misses	57947	57720	227	0.00391737277167	0.391737277167	predeclared random-selection variability only; not a context-bias or population CI
15018	8	decode1	vm_l2_tlb_accesses	57947	57720	227	0.00391737277167	0.391737277167	predeclared random-selection variability only; not a context-bias or population CI
15018	8	decode1	vm_l2_tlb_misses	22220	12395	9825	0.442169216922	44.2169216922	predeclared random-selection variability only; not a context-bias or population CI
15018	8	decode1	vm_translation_walk_starts	15691	1850	13841	0.882098017972	88.2098017972	predeclared random-selection variability only; not a context-bias or population CI
15018	8	decode1	vm_pte_requests	15796	1850	13946	0.882881742213	88.2881742213	predeclared random-selection variability only; not a context-bias or population CI
15018	8	decode1	vm_pte_dram_responses	4134	370	3764	0.910498306725	91.0498306725	predeclared random-selection variability only; not a context-bias or population CI
15018	12	prefill	gpu_sim_cycle	62490238	21694200	40796038	0.652838576163	65.2838576163	predeclared random-selection variability only; not a context-bias or population CI
15018	12	prefill	vm_l1_tlb_accesses	94168155	18962645.3333	75205509.6667	0.798629957937	79.8629957937	predeclared random-selection variability only; not a context-bias or population CI
15018	12	prefill	vm_l1_tlb_misses	1119527	730290.666667	389236.333333	0.347679272883	34.7679272883	predeclared random-selection variability only; not a context-bias or population CI
15018	12	prefill	vm_l2_tlb_accesses	1119527	730290.666667	389236.333333	0.347679272883	34.7679272883	predeclared random-selection variability only; not a context-bias or population CI
15018	12	prefill	vm_l2_tlb_misses	45227	0	45227	1	100	predeclared random-selection variability only; not a context-bias or population CI
15018	12	prefill	vm_translation_walk_starts	20816	0	20816	1	100	predeclared random-selection variability only; not a context-bias or population CI
15018	12	prefill	vm_pte_requests	20899	0	20899	1	100	predeclared random-selection variability only; not a context-bias or population CI
15018	12	prefill	vm_pte_dram_responses	8629	0	8629	1	100	predeclared random-selection variability only; not a context-bias or population CI
15018	12	decode1	gpu_sim_cycle	34564626	4780523.33333	29784102.6667	0.861693185011	86.1693185011	predeclared random-selection variability only; not a context-bias or population CI
15018	12	decode1	vm_l1_tlb_accesses	76015393	669206.666667	75346186.3333	0.991196432193	99.1196432193	predeclared random-selection variability only; not a context-bias or population CI
15018	12	decode1	vm_l1_tlb_misses	57947	11716.6666667	46230.3333333	0.797803740199	79.7803740199	predeclared random-selection variability only; not a context-bias or population CI
15018	12	decode1	vm_l2_tlb_accesses	57947	11716.6666667	46230.3333333	0.797803740199	79.7803740199	predeclared random-selection variability only; not a context-bias or population CI
15018	12	decode1	vm_l2_tlb_misses	22220	0	22220	1	100	predeclared random-selection variability only; not a context-bias or population CI
15018	12	decode1	vm_translation_walk_starts	15691	0	15691	1	100	predeclared random-selection variability only; not a context-bias or population CI
15018	12	decode1	vm_pte_requests	15796	0	15796	1	100	predeclared random-selection variability only; not a context-bias or population CI
15018	12	decode1	vm_pte_dram_responses	4134	0	4134	1	100	predeclared random-selection variability only; not a context-bias or population CI
15018	24	prefill	gpu_sim_cycle	62490238	73990831.3333	11500593.3333	0.184038238634	18.4038238634	predeclared random-selection variability only; not a context-bias or population CI
15018	24	prefill	vm_l1_tlb_accesses	94168155	124552791.667	30384636.6667	0.322663608166	32.2663608166	predeclared random-selection variability only; not a context-bias or population CI
15018	24	prefill	vm_l1_tlb_misses	1119527	683234.666667	436292.333333	0.389711309627	38.9711309627	predeclared random-selection variability only; not a context-bias or population CI
15018	24	prefill	vm_l2_tlb_accesses	1119527	683234.666667	436292.333333	0.389711309627	38.9711309627	predeclared random-selection variability only; not a context-bias or population CI
15018	24	prefill	vm_l2_tlb_misses	45227	42327.3333333	2899.66666667	0.0641136194456	6.41136194456	predeclared random-selection variability only; not a context-bias or population CI
15018	24	prefill	vm_translation_walk_starts	20816	17530.6666667	3285.33333333	0.157827312324	15.7827312324	predeclared random-selection variability only; not a context-bias or population CI
15018	24	prefill	vm_pte_requests	20899	17530.6666667	3368.33333333	0.1611719859	16.11719859	predeclared random-selection variability only; not a context-bias or population CI
15018	24	prefill	vm_pte_dram_responses	8629	4613.33333333	4015.66666667	0.465368717889	46.5368717889	predeclared random-selection variability only; not a context-bias or population CI
15018	24	decode1	gpu_sim_cycle	34564626	36742665	2178039	0.0630135271824	6.30135271824	predeclared random-selection variability only; not a context-bias or population CI
15018	24	decode1	vm_l1_tlb_accesses	76015393	86057066.6667	10041673.6667	0.132100529516	13.2100529516	predeclared random-selection variability only; not a context-bias or population CI
15018	24	decode1	vm_l1_tlb_misses	57947	64318.3333333	6371.33333333	0.109951047221	10.9951047221	predeclared random-selection variability only; not a context-bias or population CI
15018	24	decode1	vm_l2_tlb_accesses	57947	64318.3333333	6371.33333333	0.109951047221	10.9951047221	predeclared random-selection variability only; not a context-bias or population CI
15018	24	decode1	vm_l2_tlb_misses	22220	12333.3333333	9886.66666667	0.444944494449	44.4944494449	predeclared random-selection variability only; not a context-bias or population CI
15018	24	decode1	vm_translation_walk_starts	15691	8386.66666667	7304.33333333	0.465511014807	46.5511014807	predeclared random-selection variability only; not a context-bias or population CI
15018	24	decode1	vm_pte_requests	15796	8386.66666667	7409.33333333	0.469063898033	46.9063898033	predeclared random-selection variability only; not a context-bias or population CI
15018	24	decode1	vm_pte_dram_responses	4134	2158.33333333	1975.66666667	0.477906789228	47.7906789228	predeclared random-selection variability only; not a context-bias or population CI
15018	48	prefill	gpu_sim_cycle	62490238	53063643.1304	9426594.86957	0.150849079332	15.0849079332	predeclared random-selection variability only; not a context-bias or population CI
15018	48	prefill	vm_l1_tlb_accesses	94168155	81245583.8261	12922571.1739	0.137228675383	13.7228675383	predeclared random-selection variability only; not a context-bias or population CI
15018	48	prefill	vm_l1_tlb_misses	1119527	857087.130435	262439.869565	0.234420312833	23.4420312833	predeclared random-selection variability only; not a context-bias or population CI
15018	48	prefill	vm_l2_tlb_accesses	1119527	857087.130435	262439.869565	0.234420312833	23.4420312833	predeclared random-selection variability only; not a context-bias or population CI
15018	48	prefill	vm_l2_tlb_misses	45227	47206.4347826	1979.43478261	0.043766661123	4.3766661123	predeclared random-selection variability only; not a context-bias or population CI
15018	48	prefill	vm_translation_walk_starts	20816	10620.6956522	10195.3043478	0.489782107409	48.9782107409	predeclared random-selection variability only; not a context-bias or population CI
15018	48	prefill	vm_pte_requests	20899	10771.1304348	10127.8695652	0.48461024763	48.461024763	predeclared random-selection variability only; not a context-bias or population CI
15018	48	prefill	vm_pte_dram_responses	8629	3098.95652174	5530.04347826	0.640867247452	64.0867247452	predeclared random-selection variability only; not a context-bias or population CI
15018	48	decode1	gpu_sim_cycle	34564626	33038661.6	1525964.4	0.0441481530858	4.41481530858	predeclared random-selection variability only; not a context-bias or population CI
15018	48	decode1	vm_l1_tlb_accesses	76015393	78465781.6	2450388.6	0.0322354263169	3.22354263169	predeclared random-selection variability only; not a context-bias or population CI
15018	48	decode1	vm_l1_tlb_misses	57947	28445.6	29501.4	0.509110048838	50.9110048838	predeclared random-selection variability only; not a context-bias or population CI
15018	48	decode1	vm_l2_tlb_accesses	57947	28445.6	29501.4	0.509110048838	50.9110048838	predeclared random-selection variability only; not a context-bias or population CI
15018	48	decode1	vm_l2_tlb_misses	22220	12728	9492	0.427182718272	42.7182718272	predeclared random-selection variability only; not a context-bias or population CI
15018	48	decode1	vm_translation_walk_starts	15691	8021.6	7669.4	0.488777005927	48.8777005927	predeclared random-selection variability only; not a context-bias or population CI
15018	48	decode1	vm_pte_requests	15796	8080.8	7715.2	0.488427449987	48.8427449987	predeclared random-selection variability only; not a context-bias or population CI
15018	48	decode1	vm_pte_dram_responses	4134	2190.4	1943.6	0.47014997581	47.014997581	predeclared random-selection variability only; not a context-bias or population CI
15019	8	prefill	gpu_sim_cycle	62490238	51958820	10531418	0.168529010883	16.8529010883	predeclared random-selection variability only; not a context-bias or population CI
15019	8	prefill	vm_l1_tlb_accesses	94168155	97402979	3234824	0.0343515703371	3.43515703371	predeclared random-selection variability only; not a context-bias or population CI
15019	8	prefill	vm_l1_tlb_misses	1119527	244103	875424	0.78195880939	78.195880939	predeclared random-selection variability only; not a context-bias or population CI
15019	8	prefill	vm_l2_tlb_accesses	1119527	244103	875424	0.78195880939	78.195880939	predeclared random-selection variability only; not a context-bias or population CI
15019	8	prefill	vm_l2_tlb_misses	45227	27161	18066	0.399451654985	39.9451654985	predeclared random-selection variability only; not a context-bias or population CI
15019	8	prefill	vm_translation_walk_starts	20816	12283	8533	0.409925057648	40.9925057648	predeclared random-selection variability only; not a context-bias or population CI
15019	8	prefill	vm_pte_requests	20899	12283	8616	0.412268529595	41.2268529595	predeclared random-selection variability only; not a context-bias or population CI
15019	8	prefill	vm_pte_dram_responses	8629	3633	4996	0.578977865338	57.8977865338	predeclared random-selection variability only; not a context-bias or population CI
15019	8	decode1	gpu_sim_cycle	34564626	6392490	28172136	0.815056873464	81.5056873464	predeclared random-selection variability only; not a context-bias or population CI
15019	8	decode1	vm_l1_tlb_accesses	76015393	451770	75563623	0.994056861615	99.4056861615	predeclared random-selection variability only; not a context-bias or population CI
15019	8	decode1	vm_l1_tlb_misses	57947	6475	51472	0.888259961689	88.8259961689	predeclared random-selection variability only; not a context-bias or population CI
15019	8	decode1	vm_l2_tlb_accesses	57947	6475	51472	0.888259961689	88.8259961689	predeclared random-selection variability only; not a context-bias or population CI
15019	8	decode1	vm_l2_tlb_misses	22220	0	22220	1	100	predeclared random-selection variability only; not a context-bias or population CI
15019	8	decode1	vm_translation_walk_starts	15691	0	15691	1	100	predeclared random-selection variability only; not a context-bias or population CI
15019	8	decode1	vm_pte_requests	15796	0	15796	1	100	predeclared random-selection variability only; not a context-bias or population CI
15019	8	decode1	vm_pte_dram_responses	4134	0	4134	1	100	predeclared random-selection variability only; not a context-bias or population CI
15019	12	prefill	gpu_sim_cycle	62490238	30399098.6667	32091139.3333	0.513538439929	51.3538439929	predeclared random-selection variability only; not a context-bias or population CI
15019	12	prefill	vm_l1_tlb_accesses	94168155	35078748.6667	59089406.3333	0.627488202709	62.7488202709	predeclared random-selection variability only; not a context-bias or population CI
15019	12	prefill	vm_l1_tlb_misses	1119527	1142722.66667	23195.6666667	0.0207191668148	2.07191668148	predeclared random-selection variability only; not a context-bias or population CI
15019	12	prefill	vm_l2_tlb_accesses	1119527	1142722.66667	23195.6666667	0.0207191668148	2.07191668148	predeclared random-selection variability only; not a context-bias or population CI
15019	12	prefill	vm_l2_tlb_misses	45227	2652.66666667	42574.3333333	0.94134772002	94.134772002	predeclared random-selection variability only; not a context-bias or population CI
15019	12	prefill	vm_translation_walk_starts	20816	230.666666667	20585.3333333	0.988918780425	98.8918780425	predeclared random-selection variability only; not a context-bias or population CI
15019	12	prefill	vm_pte_requests	20899	230.666666667	20668.3333333	0.988962789288	98.8962789288	predeclared random-selection variability only; not a context-bias or population CI
15019	12	prefill	vm_pte_dram_responses	8629	230.666666667	8398.33333333	0.973268435894	97.3268435894	predeclared random-selection variability only; not a context-bias or population CI
15019	12	decode1	gpu_sim_cycle	34564626	7853743.33333	26710882.6667	0.772780896477	77.2780896477	predeclared random-selection variability only; not a context-bias or population CI
15019	12	decode1	vm_l1_tlb_accesses	76015393	2492320	73523073	0.96721295646	96.721295646	predeclared random-selection variability only; not a context-bias or population CI
15019	12	decode1	vm_l1_tlb_misses	57947	38973.3333333	18973.6666667	0.327431388453	32.7431388453	predeclared random-selection variability only; not a context-bias or population CI
15019	12	decode1	vm_l2_tlb_accesses	57947	38973.3333333	18973.6666667	0.327431388453	32.7431388453	predeclared random-selection variability only; not a context-bias or population CI
15019	12	decode1	vm_l2_tlb_misses	22220	3946.66666667	18273.3333333	0.822382238224	82.2382238224	predeclared random-selection variability only; not a context-bias or population CI
15019	12	decode1	vm_translation_walk_starts	15691	123.333333333	15567.6666667	0.992139867865	99.2139867865	predeclared random-selection variability only; not a context-bias or population CI
15019	12	decode1	vm_pte_requests	15796	246.666666667	15549.3333333	0.984384232295	98.4384232295	predeclared random-selection variability only; not a context-bias or population CI
15019	12	decode1	vm_pte_dram_responses	4134	246.666666667	3887.33333333	0.940332204483	94.0332204483	predeclared random-selection variability only; not a context-bias or population CI
15019	24	prefill	gpu_sim_cycle	62490238	21510474	40979764	0.655778651379	65.5778651379	predeclared random-selection variability only; not a context-bias or population CI
15019	24	prefill	vm_l1_tlb_accesses	94168155	25583701.3333	68584453.6667	0.728318970109	72.8318970109	predeclared random-selection variability only; not a context-bias or population CI
15019	24	prefill	vm_l1_tlb_misses	1119527	868344.666667	251182.333333	0.224364694494	22.4364694494	predeclared random-selection variability only; not a context-bias or population CI
15019	24	prefill	vm_l2_tlb_accesses	1119527	868344.666667	251182.333333	0.224364694494	22.4364694494	predeclared random-selection variability only; not a context-bias or population CI
15019	24	prefill	vm_l2_tlb_misses	45227	14762.6666667	30464.3333333	0.673587311414	67.3587311414	predeclared random-selection variability only; not a context-bias or population CI
15019	24	prefill	vm_translation_walk_starts	20816	1268.66666667	19547.3333333	0.939053292339	93.9053292339	predeclared random-selection variability only; not a context-bias or population CI
15019	24	prefill	vm_pte_requests	20899	1268.66666667	19630.3333333	0.939295341085	93.9295341085	predeclared random-selection variability only; not a context-bias or population CI
15019	24	prefill	vm_pte_dram_responses	8629	403.666666667	8225.33333333	0.953219762815	95.3219762815	predeclared random-selection variability only; not a context-bias or population CI
15019	24	decode1	gpu_sim_cycle	34564626	90152165	55587539	1.60822046794	160.822046794	predeclared random-selection variability only; not a context-bias or population CI
15019	24	decode1	vm_l1_tlb_accesses	76015393	238867806.667	162852413.667	2.142361004	214.2361004	predeclared random-selection variability only; not a context-bias or population CI
15019	24	decode1	vm_l1_tlb_misses	57947	93240	35293	0.609056551677	60.9056551677	predeclared random-selection variability only; not a context-bias or population CI
15019	24	decode1	vm_l2_tlb_accesses	57947	93240	35293	0.609056551677	60.9056551677	predeclared random-selection variability only; not a context-bias or population CI
15019	24	decode1	vm_l2_tlb_misses	22220	34656.6666667	12436.6666667	0.559705970597	55.9705970597	predeclared random-selection variability only; not a context-bias or population CI
15019	24	decode1	vm_translation_walk_starts	15691	27811.6666667	12120.6666667	0.772459796486	77.2459796486	predeclared random-selection variability only; not a context-bias or population CI
15019	24	decode1	vm_pte_requests	15796	27811.6666667	12015.6666667	0.760677808728	76.0677808728	predeclared random-selection variability only; not a context-bias or population CI
15019	24	decode1	vm_pte_dram_responses	4134	7215	3081	0.745283018868	74.5283018868	predeclared random-selection variability only; not a context-bias or population CI
15019	48	prefill	gpu_sim_cycle	62490238	41006205.0435	21484032.9565	0.343798225837	34.3798225837	predeclared random-selection variability only; not a context-bias or population CI
15019	48	prefill	vm_l1_tlb_accesses	94168155	61786904.8696	32381250.1304	0.343866247889	34.3866247889	predeclared random-selection variability only; not a context-bias or population CI
15019	48	prefill	vm_l1_tlb_misses	1119527	1068929.3913	50597.6086957	0.0451955233734	4.51955233734	predeclared random-selection variability only; not a context-bias or population CI
15019	48	prefill	vm_l2_tlb_accesses	1119527	1068929.3913	50597.6086957	0.0451955233734	4.51955233734	predeclared random-selection variability only; not a context-bias or population CI
15019	48	prefill	vm_l2_tlb_misses	45227	22836	22391	0.495080372344	49.5080372344	predeclared random-selection variability only; not a context-bias or population CI
15019	48	prefill	vm_translation_walk_starts	20816	5987.30434783	14828.6956522	0.712370083214	71.2370083214	predeclared random-selection variability only; not a context-bias or population CI
15019	48	prefill	vm_pte_requests	20899	6047.47826087	14851.5217391	0.710633127859	71.0633127859	predeclared random-selection variability only; not a context-bias or population CI
15019	48	prefill	vm_pte_dram_responses	8629	1865.39130435	6763.60869565	0.78382300332	78.382300332	predeclared random-selection variability only; not a context-bias or population CI
15019	48	decode1	gpu_sim_cycle	34564626	36692012	2127386	0.0615480694048	6.15480694048	predeclared random-selection variability only; not a context-bias or population CI
15019	48	decode1	vm_l1_tlb_accesses	76015393	87968802.4	11953409.4	0.157249853329	15.7249853329	predeclared random-selection variability only; not a context-bias or population CI
15019	48	decode1	vm_l1_tlb_misses	57947	26580.8	31366.2	0.541291179871	54.1291179871	predeclared random-selection variability only; not a context-bias or population CI
15019	48	decode1	vm_l2_tlb_accesses	57947	26580.8	31366.2	0.541291179871	54.1291179871	predeclared random-selection variability only; not a context-bias or population CI
15019	48	decode1	vm_l2_tlb_misses	22220	13882.4	8337.6	0.375229522952	37.5229522952	predeclared random-selection variability only; not a context-bias or population CI
15019	48	decode1	vm_translation_walk_starts	15691	8820.8	6870.2	0.437843349691	43.7843349691	predeclared random-selection variability only; not a context-bias or population CI
15019	48	decode1	vm_pte_requests	15796	8909.6	6886.4	0.435958470499	43.5958470499	predeclared random-selection variability only; not a context-bias or population CI
15019	48	decode1	vm_pte_dram_responses	4134	2427.2	1706.8	0.412868892114	41.2868892114	predeclared random-selection variability only; not a context-bias or population CI
15020	8	prefill	gpu_sim_cycle	62490238	22007157	40483081	0.647830481939	64.7830481939	predeclared random-selection variability only; not a context-bias or population CI
15020	8	prefill	vm_l1_tlb_accesses	94168155	19846560	74321595	0.78924340187	78.924340187	predeclared random-selection variability only; not a context-bias or population CI
15020	8	prefill	vm_l1_tlb_misses	1119527	881262	238265	0.212826488329	21.2826488329	predeclared random-selection variability only; not a context-bias or population CI
15020	8	prefill	vm_l2_tlb_accesses	1119527	881262	238265	0.212826488329	21.2826488329	predeclared random-selection variability only; not a context-bias or population CI
15020	8	prefill	vm_l2_tlb_misses	45227	0	45227	1	100	predeclared random-selection variability only; not a context-bias or population CI
15020	8	prefill	vm_translation_walk_starts	20816	0	20816	1	100	predeclared random-selection variability only; not a context-bias or population CI
15020	8	prefill	vm_pte_requests	20899	0	20899	1	100	predeclared random-selection variability only; not a context-bias or population CI
15020	8	prefill	vm_pte_dram_responses	8629	0	8629	1	100	predeclared random-selection variability only; not a context-bias or population CI
15020	8	decode1	gpu_sim_cycle	34564626	87829860	53265234	1.54103313602	154.103313602	predeclared random-selection variability only; not a context-bias or population CI
15020	8	decode1	vm_l1_tlb_accesses	76015393	235426560	159411167	2.09709061163	209.709061163	predeclared random-selection variability only; not a context-bias or population CI
15020	8	decode1	vm_l1_tlb_misses	57947	25345	32602	0.562617564326	56.2617564326	predeclared random-selection variability only; not a context-bias or population CI
15020	8	decode1	vm_l2_tlb_accesses	57947	25345	32602	0.562617564326	56.2617564326	predeclared random-selection variability only; not a context-bias or population CI
15020	8	decode1	vm_l2_tlb_misses	22220	23680	1460	0.0657065706571	6.57065706571	predeclared random-selection variability only; not a context-bias or population CI
15020	8	decode1	vm_translation_walk_starts	15691	23680	7989	0.509145369957	50.9145369957	predeclared random-selection variability only; not a context-bias or population CI
15020	8	decode1	vm_pte_requests	15796	23680	7884	0.499113699671	49.9113699671	predeclared random-selection variability only; not a context-bias or population CI
15020	8	decode1	vm_pte_dram_responses	4134	6105	1971	0.476777939042	47.6777939042	predeclared random-selection variability only; not a context-bias or population CI
15020	12	prefill	gpu_sim_cycle	62490238	25326277.3333	37163960.6667	0.594716260589	59.4716260589	predeclared random-selection variability only; not a context-bias or population CI
15020	12	prefill	vm_l1_tlb_accesses	94168155	31182442.6667	62985712.3333	0.668864249632	66.8864249632	predeclared random-selection variability only; not a context-bias or population CI
15020	12	prefill	vm_l1_tlb_misses	1119527	1151949.33333	32422.3333333	0.028960742647	2.8960742647	predeclared random-selection variability only; not a context-bias or population CI
15020	12	prefill	vm_l2_tlb_accesses	1119527	1151949.33333	32422.3333333	0.028960742647	2.8960742647	predeclared random-selection variability only; not a context-bias or population CI
15020	12	prefill	vm_l2_tlb_misses	45227	0	45227	1	100	predeclared random-selection variability only; not a context-bias or population CI
15020	12	prefill	vm_translation_walk_starts	20816	0	20816	1	100	predeclared random-selection variability only; not a context-bias or population CI
15020	12	prefill	vm_pte_requests	20899	0	20899	1	100	predeclared random-selection variability only; not a context-bias or population CI
15020	12	prefill	vm_pte_dram_responses	8629	0	8629	1	100	predeclared random-selection variability only; not a context-bias or population CI
15020	12	decode1	gpu_sim_cycle	34564626	64738406.6667	30173780.6667	0.872967081046	87.2967081046	predeclared random-selection variability only; not a context-bias or population CI
15020	12	decode1	vm_l1_tlb_accesses	76015393	168461370	92445977	1.21614811621	121.614811621	predeclared random-selection variability only; not a context-bias or population CI
15020	12	decode1	vm_l1_tlb_misses	57947	65243.3333333	7296.33333333	0.125913909837	12.5913909837	predeclared random-selection variability only; not a context-bias or population CI
15020	12	decode1	vm_l2_tlb_accesses	57947	65243.3333333	7296.33333333	0.125913909837	12.5913909837	predeclared random-selection variability only; not a context-bias or population CI
15020	12	decode1	vm_l2_tlb_misses	22220	29476.6666667	7256.66666667	0.326582658266	32.6582658266	predeclared random-selection variability only; not a context-bias or population CI
15020	12	decode1	vm_translation_walk_starts	15691	17143.3333333	1452.33333333	0.092558366792	9.2558366792	predeclared random-selection variability only; not a context-bias or population CI
15020	12	decode1	vm_pte_requests	15796	17143.3333333	1347.33333333	0.0852958554908	8.52958554908	predeclared random-selection variability only; not a context-bias or population CI
15020	12	decode1	vm_pte_dram_responses	4134	4563.33333333	429.333333333	0.103854217062	10.3854217062	predeclared random-selection variability only; not a context-bias or population CI
15020	24	prefill	gpu_sim_cycle	62490238	46560585.6667	15929652.3333	0.2549142529	25.49142529	predeclared random-selection variability only; not a context-bias or population CI
15020	24	prefill	vm_l1_tlb_accesses	94168155	69959816	24208339	0.257075643035	25.7075643035	predeclared random-selection variability only; not a context-bias or population CI
15020	24	prefill	vm_l1_tlb_misses	1119527	1022603	96924	0.0865758485503	8.65758485503	predeclared random-selection variability only; not a context-bias or population CI
15020	24	prefill	vm_l2_tlb_accesses	1119527	1022603	96924	0.0865758485503	8.65758485503	predeclared random-selection variability only; not a context-bias or population CI
