condition	budget_name	layer	role	decode_index	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
FAIR_BFULL	BFULL	7	up_proj	1	0.06143999844789505	0.060416001826524734	0.062463998794555664	0.009004269166018751	[0.060416001826524734, 0.06143999844789505, 0.061216000467538834, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.062463998794555664]	babe9ef6162b3479360923f5f7e22cb9bc6236e99fb7f38a9d4179debd4e763f	0d71b086e11a3e5badf7218a9bb84fac41a231f8c78ebc2376641c5ac20e4459
FAIR_BFULL	BFULL	7	up_proj	2	0.06115199998021126	0.060256000608205795	0.06143999844789505	0.008348996346097015	[0.060256000608205795, 0.06115199998021126, 0.060416001826524734, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505]	a968ee59eca9a2232de4e404b0b584f3c5b8a162b888adb3ddbffae478c8d81c	784b1e301166200b8e1b22d34e637c523c31132caa32d9da147218535419d5f6
FAIR_BFULL	BFULL	7	up_proj	3	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.006904068195637089	[0.06143999844789505, 0.06143999844789505, 0.06060799956321716, 0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505]	41b2c82f27d5b9e943ec876c92e179450a180da312ef5f92f718ef496fc2be98	eff26b936aa21a7e7e9529a7b1b3fa0168f67c782a28def018fe32055a55938a
FAIR_BFULL	BFULL	7	down_proj	0	0.07680000364780426	0.07577600330114365	0.07884799689054489	0.012344241821921996	[0.07680000364780426, 0.07680000364780426, 0.07680000364780426, 0.07577600330114365, 0.07884799689054489, 0.07577600330114365, 0.07680000364780426]	4f9e3f7802d5f8aca24ea01f1d265e0a64176becc18325a808d096ed84f1f842	8528159f9ec9e19471f0e6b55dac414e01ffa77deeb3766af257d018e5213b02
FAIR_BFULL	BFULL	7	down_proj	1	0.07577600330114365	0.0748480036854744	0.07577600330114365	0.00494370584702675	[0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07507199794054031, 0.07577600330114365, 0.0748480036854744]	50a56de08528f40f3ec8abe87ca7a4e099696edb096e0fad47e1f1bb01a8690d	2f90a38b114ab8fae1a644329f01a84ff85296b25fecea6f57a045be210618ec
FAIR_BFULL	BFULL	7	down_proj	2	0.07577600330114365	0.07475200295448303	0.07577600330114365	0.006128446892567401	[0.07577600330114365, 0.07475200295448303, 0.07577600330114365, 0.07577600330114365, 0.07475200295448303, 0.07577600330114365, 0.07577600330114365]	b4efdc274225e23915db9af4153b27f5c956dbd89b34ae62343d8f545e85bccb	2286b83c21552b9c64e6da39a6e925f288e0032db8aa1ee9346fe6ee88f1f561
FAIR_BFULL	BFULL	7	down_proj	3	0.07577600330114365	0.07372800260782242	0.07680000364780426	0.011278440267186147	[0.07577600330114365, 0.07577600330114365, 0.07372800260782242, 0.07577600330114365, 0.07680000364780426, 0.07577600330114365, 0.07577600330114365]	2583edb3f300d36d01a7a1ba0995db2709a4b0f83de2ff7835108dd838e9d6cd	2dd20ba9f6ef328e4a78f56029e0e3c674313e875cfda5ba375b3983133b3988
FAIR_BFULL	BFULL	8	gate_proj	0	0.09612800180912018	0.09523200243711472	0.09625600278377533	0.0035195855910267124	[0.09603200107812881, 0.09603200107812881, 0.09625600278377533, 0.09625600278377533, 0.09625600278377533, 0.09523200243711472, 0.09612800180912018]	c7759a19b2a9e65783d1256652c061069a1345ceaa592a83cdc28383870221c4	dc64b6c050569bdfd98700d5aeb7853565170c6abb2ac8b3905c5d694428d5b0
FAIR_BFULL	BFULL	8	gate_proj	1	0.0912960022687912	0.09011200070381165	0.0942080020904541	0.015939544414652857	[0.0907839983701706, 0.09113600105047226, 0.09312000125646591, 0.09011200070381165, 0.0942080020904541, 0.0912960022687912, 0.09363199770450592]	8f2163bf56788d1c6c002e786efd790318faa65c0c20ddd6e4ba59a3689e8b60	8dad606f7c118d990e62611b36265cb9120adf16ef98eea129ec4e40e0c8c175
FAIR_BFULL	BFULL	8	gate_proj	2	0.08806400001049042	0.08780799806118011	0.09113600105047226	0.012203405680501668	[0.08780799806118011, 0.08806400001049042, 0.08908800035715103, 0.08899199962615967, 0.09113600105047226, 0.08806400001049042, 0.08803199976682663]	afabe23b89151e7ed8e26803278838f937934b49e27930e7f796b638cfdc5bca	23ff70fa52d50647ce7d810dbd1294c75d63427db3885ac9034c30aa33fa7413
FAIR_BFULL	BFULL	8	gate_proj	3	0.09187199920415878	0.07884799689054489	0.09625600278377533	0.05615709942564826	[0.09113600105047226, 0.09318400174379349, 0.07884799689054489, 0.09123200178146362, 0.09625600278377533, 0.09216000139713287, 0.09187199920415878]	d49a45d652d5c777a8b09d2ba6e494d58b7bb7fb16b6a6a7e8bc22d7ca36d7bb	8b75e9022bc27fdf7514471a607e0e14b0f5ad42c4b1f0732bd970cfb3550016
FAIR_BFULL	BFULL	8	up_proj	0	0.06825599819421768	0.0671359971165657	0.06963200122117996	0.011021050725834293	[0.0684799998998642, 0.06963200122117996, 0.06745599955320358, 0.06860800087451935, 0.0671359971165657, 0.06825599819421768, 0.06825599819421768]	c7759a19b2a9e65783d1256652c061069a1345ceaa592a83cdc28383870221c4	7bd9fd1817c9106083c42509775446010c908ae9973d678b802d4b9ba1ff3fda
FAIR_BFULL	BFULL	8	up_proj	1	0.061184000223875046	0.060416001826524734	0.06143999844789505	0.00744876153843593	[0.061184000223875046, 0.060416001826524734, 0.06143999844789505, 0.060416001826524734, 0.061184000223875046, 0.060416001826524734, 0.06143999844789505]	8f2163bf56788d1c6c002e786efd790318faa65c0c20ddd6e4ba59a3689e8b60	8769eded894277b208147f32e11896fa16ed7365708547bdcfb440482bae2a58
FAIR_BFULL	BFULL	8	up_proj	2	0.060416001826524734	0.060416001826524734	0.06143999844789505	0.007619920919407029	[0.060416001826524734, 0.060416001826524734, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.060416001826524734]	afabe23b89151e7ed8e26803278838f937934b49e27930e7f796b638cfdc5bca	f568d1e6acdcdb4bbeb963545d2f09066d5e5b69f3549a1eadd4d6b53dd67899
FAIR_BFULL	BFULL	8	up_proj	3	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.005846018385607298	[0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505]	d49a45d652d5c777a8b09d2ba6e494d58b7bb7fb16b6a6a7e8bc22d7ca36d7bb	1c21b9c57ae7b17bf59bd6510c126d25bd67637aff69809ef691afc51f9fb380
FAIR_BFULL	BFULL	8	down_proj	0	0.07577600330114365	0.07577600330114365	0.07782399654388428	0.009768212275650511	[0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07680000364780426, 0.07782399654388428, 0.07680000364780426, 0.07577600330114365]	81745e2d4eda6322a3ce92bc24396aea905a5ff40e4b6339e2139ae94a1d275f	2cd04163fdddd532ebb77e9907e224b62a7e0274adccfc3039bdd67663025ae1
FAIR_BFULL	BFULL	8	down_proj	1	0.07577600330114365	0.07372800260782242	0.07782399654388428	0.014794821614402282	[0.0751039981842041, 0.07577600330114365, 0.07577600330114365, 0.07782399654388428, 0.07372800260782242, 0.07577600330114365, 0.07577600330114365]	4bae25e45694d24159c3bbb75c1ade3649fc4fc046bbcaf521127e1372023c29	0a85053100c389081f8ece4bfc72fbde02688ac7541a6463754a0a1a7a1f12ec
FAIR_BFULL	BFULL	8	down_proj	2	0.07577600330114365	0.07475200295448303	0.07680000364780426	0.00783067582741187	[0.07475200295448303, 0.07599999755620956, 0.07577600330114365, 0.07680000364780426, 0.07577600330114365, 0.07577600330114365, 0.07519999891519547]	3a707375d3b4862c28219493e0b073381f57743d240d66b65078f764e321aaf2	7f48838fc96179902233536fda4dd352750939173db2ffd0da16859b279fb125
FAIR_BFULL	BFULL	8	down_proj	3	0.07577600330114365	0.07497599720954895	0.07651200145483017	0.006010450200732896	[0.07561600208282471, 0.07577600330114365, 0.07497599720954895, 0.07577600330114365, 0.07651200145483017, 0.07519999891519547, 0.07577600330114365]	7702538e2130cf7588eec4247ff7a73d31e35f88807bfa3045e50ea9858b7872	b5c1d1674209c3e29c842a4bc19c6a7b23c9c8e16688d53fd216cea9dbc4c603
FAIR_BFULL	BFULL	9	gate_proj	0	0.09728000313043594	0.09523200243711472	0.09932799637317657	0.012365976547417683	[0.09932799637317657, 0.09728000313043594, 0.09523200243711472, 0.09728000313043594, 0.09811200201511383, 0.09625600278377533, 0.09728000313043594]	7a6714f9fe0e5bea55ad4af7da06bee762032bb929d1927a9a534693da786bdf	501b856452c405257a4c0cf61caeb7d1e93c256c65de5f895612a6b8fe7b5f7e
FAIR_BFULL	BFULL	9	gate_proj	1	0.09216000139713287	0.09001599997282028	0.09308800101280212	0.010952283813990672	[0.09113600105047226, 0.0920960009098053, 0.09308800101280212, 0.09216000139713287, 0.09308800101280212, 0.09216000139713287, 0.09001599997282028]	33dfa64a407971c2dc7aa70786022a54db9eeb25bf0dda834b4f283cdf2a7c13	c87b6116beeb76bed8a1362d4833b70563df62e550958209082107a30a557135
FAIR_BFULL	BFULL	9	gate_proj	2	0.09113600105047226	0.0899839997291565	0.09196799993515015	0.007759652940892949	[0.0899839997291565, 0.09113600105047226, 0.09132800251245499, 0.09011200070381165, 0.09196799993515015, 0.09113600105047226, 0.09011200070381165]	afe444f993c5718bce09c0a28e08c8dda1d35bdd18c021dba3c754b3dc063d5d	30778b6c40c92c1f601f63cf55a7bdda3913ac5fc194e65c8e14da8c66614724
FAIR_BFULL	BFULL	9	gate_proj	3	0.09113600105047226	0.09068799763917923	0.09318400174379349	0.008568222254648272	[0.09113600105047226, 0.09113600105047226, 0.09145600348711014, 0.09113600105047226, 0.09216000139713287, 0.09318400174379349, 0.09068799763917923]	312a60988c3d4d3c6f7dea161fdbcae9649c80fc4585f23c28d3801f54f95745	953747a3ed98fc83ef422610978f2ec03846f41dbc8ff3c487543797bead95f0
FAIR_BFULL	BFULL	9	up_proj	0	0.06758400052785873	0.0655359998345375	0.06860800087451935	0.0134009044577412	[0.06860800087451935, 0.06758400052785873, 0.0655359998345375, 0.06758400052785873, 0.06656000018119812, 0.06758400052785873, 0.06758400052785873]	7a6714f9fe0e5bea55ad4af7da06bee762032bb929d1927a9a534693da786bdf	de6d042a91bd1110046b67bba0260cfa277ad040c1c65a135c1a279f12474e5d
FAIR_BFULL	BFULL	9	up_proj	1	0.06143999844789505	0.060416001826524734	0.06185600161552429	0.008890978073353213	[0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.06063999980688095, 0.06185600161552429, 0.06143999844789505, 0.060416001826524734]	33dfa64a407971c2dc7aa70786022a54db9eeb25bf0dda834b4f283cdf2a7c13	5d9d4bfd9bb27ee93efc6f7b00a0188525c989172d58dbb2184383279146ac40
FAIR_BFULL	BFULL	9	up_proj	2	0.061216000467538834	0.06102399900555611	0.06143999844789505	0.002690501454497288	[0.061216000467538834, 0.06143999844789505, 0.06143999844789505, 0.06102399900555611, 0.06143999844789505, 0.061184000223875046, 0.06108799949288368]	afe444f993c5718bce09c0a28e08c8dda1d35bdd18c021dba3c754b3dc063d5d	abaf752363cbf4723e90b57ed90a72fc1694bb01e86d6d022deb1d309dca4899
FAIR_BFULL	BFULL	9	up_proj	3	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.005674028287938105	[0.061216000467538834, 0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06115199998021126, 0.06143999844789505, 0.060416001826524734]	312a60988c3d4d3c6f7dea161fdbcae9649c80fc4585f23c28d3801f54f95745	6956e86b3b51361a3302fd82a32cdf81363a155bccd42c28a11b16efb6ef2f0f
FAIR_BFULL	BFULL	9	down_proj	0	0.07577600330114365	0.07475200295448303	0.07680000364780426	0.009421117163589426	[0.07577600330114365, 0.07475200295448303, 0.07680000364780426, 0.07577600330114365, 0.07680000364780426, 0.07680000364780426, 0.07577600330114365]	98f4f12cdcb1c8d962273142556bcff63b474eb36b1b2f1aff2136d8bebaade9	55267eebbbdbad8b3802c4230226b4c20883c40b05b0682dbb9605bcf2445ce1
FAIR_BFULL	BFULL	9	down_proj	1	0.07577600330114365	0.07475200295448303	0.07577600330114365	0.006320050516873977	[0.07577600330114365, 0.07487999647855759, 0.07577600330114365, 0.07481600344181061, 0.07577600330114365, 0.07577600330114365, 0.07475200295448303]	cafec9ab77434612089b2c522c2ce9a12875c01a2b2cb1298fed6aee4a68d022	d05953807b74b58a71c72759f72cffa1b0234ae38c2cf1640988e5b2c5960834
FAIR_BFULL	BFULL	9	down_proj	2	0.07577600330114365	0.07452800124883652	0.07680000364780426	0.010093403116532364	[0.07577600330114365, 0.07468800246715546, 0.07452800124883652, 0.07577600330114365, 0.07680000364780426, 0.07475200295448303, 0.07577600330114365]	1d706687599c23b224a15c48e727c103de35924adf4507a326b1f5f8c863680f	49f9ae0ffb6a39de154958c1961d64c62632b43278ca0b896ab6896860ab4fb2
FAIR_BFULL	BFULL	9	down_proj	3	0.07577600330114365	0.07475200295448303	0.07612799853086472	0.007109406090146718	[0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07475200295448303, 0.07612799853086472, 0.07475200295448303, 0.07606399804353714]	73cacd4d8365ffe4dab423218e577e4e14cc0df47dfdc39c31e8207671711ee0	31af3eff0eeefda8a726354816ee69455cd5e19692f8d7db25739e2f8d1fd6ca
FAIR_BFULL	BFULL	10	gate_proj	0	0.09728000313043594	0.09625600278377533	0.09932799637317657	0.009910895234436206	[0.09728000313043594, 0.09830400347709656, 0.09625600278377533, 0.09830400347709656, 0.09728000313043594, 0.09683199971914291, 0.09932799637317657]	40584d41d65b3d6a6983295b2539778143d9f71cdbcaa004ec8fd1d95e73413f	6d218419618baff49a3f3723edb7a327c48c473c003fed336f515b22555c98ae
FAIR_BFULL	BFULL	10	gate_proj	1	0.09222400188446045	0.09113600105047226	0.09318400174379349	0.008714555129140733	[0.09113600105047226, 0.091839998960495, 0.09318400174379349, 0.09222400188446045, 0.09299200028181076, 0.09292799979448318, 0.09113600105047226]	b61b5fc136c0428eac4b2226f8d09a0d461a18df62e630b34ce975a297f4cb35	e926952e9816eb84229e63458bdac259e3c26631d01fb4733f52169fc0a23ca0
FAIR_BFULL	BFULL	10	gate_proj	2	0.08975999802350998	0.08873599767684937	0.09158399701118469	0.011024717632805875	[0.08873599767684937, 0.08908800035715103, 0.09081599861383438, 0.08975999802350998, 0.09158399701118469, 0.0907839983701706, 0.08921600133180618]	cfd221b9b26725fa62a55c7f4b4a907b9df17da8b89ba866af6905ce693360da	93247d0bd6d73f546e029fe8177b5de2514b3945f5aa0468668f8241738d3afa
FAIR_BFULL	BFULL	10	gate_proj	3	0.09216000139713287	0.09139200299978256	0.0931520015001297	0.005343554493689247	[0.0920960009098053, 0.09216000139713287, 0.09216000139713287, 0.09216000139713287, 0.0931520015001297, 0.09180799871683121, 0.09139200299978256]	2f1fedad5da1a3ffa3649d0162716a082faf7853b72f87af4abc858eafe8b47b	c267c2a78d8b7cf9edf53dabc619bfa4e9d27432c617c5835407409797f1a1c0
FAIR_BFULL	BFULL	10	up_proj	0	0.06758400052785873	0.06656000018119812	0.06758400052785873	0.006874518936001957	[0.06758400052785873, 0.06758400052785873, 0.06758400052785873, 0.06656000018119812, 0.06656000018119812, 0.06758400052785873, 0.06758400052785873]	40584d41d65b3d6a6983295b2539778143d9f71cdbcaa004ec8fd1d95e73413f	60dc1555fb09894b51c52b594414ec7a87bc99182bf757d95dec69f11aecb501
FAIR_BFULL	BFULL	10	up_proj	1	0.06207999959588051	0.06143999844789505	0.062463998794555664	0.00676934976022466	[0.062463998794555664, 0.062463998794555664, 0.06207999959588051, 0.06143999844789505, 0.06143999844789505, 0.062431998550891876, 0.06201599910855293]	b61b5fc136c0428eac4b2226f8d09a0d461a18df62e630b34ce975a297f4cb35	edb0d2977821dd118ce381635866a455d8e0f28bd2274de726e4338efb7eb4c2
FAIR_BFULL	BFULL	10	up_proj	2	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.007520593086961333	[0.06143999844789505, 0.060416001826524734, 0.06143999844789505, 0.060416001826524734, 0.06140799820423126, 0.06143999844789505, 0.06143999844789505]	cfd221b9b26725fa62a55c7f4b4a907b9df17da8b89ba866af6905ce693360da	9f6598edd39ca72f14b8781bc0e84dac5e68ee6c4cf905a3ce4808a0e75d331f
FAIR_BFULL	BFULL	10	up_proj	3	0.06128000095486641	0.060416001826524734	0.06143999844789505	0.007780959070016221	[0.060416001826524734, 0.0613120011985302, 0.06128000095486641, 0.06143999844789505, 0.06143999844789505, 0.060416001826524734, 0.060416001826524734]	2f1fedad5da1a3ffa3649d0162716a082faf7853b72f87af4abc858eafe8b47b	34f4bbe7e43cc9a39055ff9cb588e35657a1702318c8044cbfb82bf3b0af007d
FAIR_BFULL	BFULL	10	down_proj	0	0.07577600330114365	0.07475200295448303	0.07680000364780426	0.009381239352989316	[0.07577600330114365, 0.07577600330114365, 0.07680000364780426, 0.07577600330114365, 0.07667200267314911, 0.07475200295448303, 0.07497599720954895]	0b49b50f179491d7b15c51106d66a53515d1e8810e005baee2333bac7b50e3e6	05a6cd33e417e3f5837e5d752b5b83ddd5818888f00751c5e7e57478b2bfe781
FAIR_BFULL	BFULL	10	down_proj	1	0.07577600330114365	0.07475200295448303	0.07680000364780426	0.009838867756947773	[0.07475200295448303, 0.07577600330114365, 0.07664000242948532, 0.07680000364780426, 0.07577600330114365, 0.07577600330114365, 0.07475200295448303]	e3102a104d24d4743e2e75b73101c2763d20e39a4e89ae15fec023d7e07da275	377911f23e5e4b30af1446079ff43194d5e298275debd94dff96594c2bf0ebfe
FAIR_BFULL	BFULL	10	down_proj	2	0.07577600330114365	0.07475200295448303	0.07580800354480743	0.005624510031560083	[0.07552000135183334, 0.07487999647855759, 0.07475200295448303, 0.07577600330114365, 0.07580800354480743, 0.07577600330114365, 0.07577600330114365]	ff23cd6ce3f4a9d77557e2c79b1e0b06de5171048a16a2adb6298d06bff01abd	e15b80a55b37cd016f6c8d93143e9a27792984c7cda83e06c1407374c6e4291e
FAIR_BFULL	BFULL	10	down_proj	3	0.07577600330114365	0.07577600330114365	0.07680000364780426	0.006648949387839468	[0.07577600330114365, 0.07577600330114365, 0.07680000364780426, 0.07577600330114365, 0.07680000364780426, 0.07680000364780426, 0.07577600330114365]	6e316ded8ae03db57a5a8847a9bf0b5ff151c15708106fabee36c8f6e6197e5f	a257530ed6deb66c596fa06efec6f9e24e5303467f59694db45f58b01a1ad18a
FAIR_BFULL	BFULL	11	gate_proj	0	0.09830400347709656	0.09728000313043594	0.09932799637317657	0.008689916284088713	[0.09932799637317657, 0.09932799637317657, 0.09728000313043594, 0.09830400347709656, 0.09728000313043594, 0.09728000313043594, 0.09830400347709656]	e7903b84b5530eec0bdc7908f976839848a066b54ad64eaf392bc3ad74be18e6	7ed4bcd33275589ac4a17556812bdd98405795c63273dbd0efa026e209f945bf
FAIR_BFULL	BFULL	11	gate_proj	1	0.09011200070381165	0.08787199854850769	0.09113600105047226	0.011878491135865305	[0.0907839983701706, 0.09084799885749817, 0.09011200070381165, 0.08908800035715103, 0.09113600105047226, 0.09004800021648407, 0.08787199854850769]	a3c4b880648c82bea4090211ab89ba3bc93baaf4c42abf6ada20e1f38b76abbd	f7908848c6524575bb1e339ef4568b44dfeecbf090363fe9db0743ec039be941
FAIR_BFULL	BFULL	11	gate_proj	2	0.09097599983215332	0.09011200070381165	0.09171199798583984	0.006493458780073964	[0.09011200070381165, 0.09113600105047226, 0.09171199798583984, 0.09011200070381165, 0.09097599983215332, 0.0910400003194809, 0.09011200070381165]	7ec7671d5f271218b20aa9e38e4cf0110a720f9641ea65bea281db921ed585e9	d2a54db66bf87be17f7dc64195ac049a2049e54b6593c07a656606e8be56f178
FAIR_BFULL	BFULL	11	gate_proj	3	0.14336000382900238	0.14105600118637085	0.14745600521564484	0.0183512251445548	[0.14127999544143677, 0.14131200313568115, 0.14105600118637085, 0.14745600521564484, 0.1451520025730133, 0.14336000382900238, 0.14745600521564484]	12be229216a75c2286423c68d775aff99894e16a2d7f4f8c05c7759dd7b354ba	0a3ec03da3a299c930eab6ae792a7250024998af79c08ad106fa2a30b672e6cb
FAIR_BFULL	BFULL	11	up_proj	0	0.06656000018119812	0.06656000018119812	0.06758400052785873	0.00537168983234833	[0.06656000018119812, 0.06656000018119812, 0.06758400052785873, 0.06656000018119812, 0.06656000018119812, 0.06656000018119812, 0.06656000018119812]	e7903b84b5530eec0bdc7908f976839848a066b54ad64eaf392bc3ad74be18e6	f3fd92fed9e723a7e3401b402510eb7b1eba5f97e52c2a2fb6d3ed95169f8e9e
FAIR_BFULL	BFULL	11	up_proj	1	0.06143999844789505	0.060416001826524734	0.062463998794555664	0.010622639030008124	[0.06143999844789505, 0.062463998794555664, 0.060416001826524734, 0.06143999844789505, 0.06143999844789505, 0.062463998794555664, 0.06143999844789505]	a3c4b880648c82bea4090211ab89ba3bc93baaf4c42abf6ada20e1f38b76abbd	39e4a7709819549a60b7ebcdcb3c9c9d68f7af128e786ac69d6ac0ba303b4729
FAIR_BFULL	BFULL	11	up_proj	2	0.060416001826524734	0.05939200147986412	0.06143999844789505	0.010962153433807038	[0.06035200133919716, 0.061184000223875046, 0.060095999389886856, 0.06143999844789505, 0.05939200147986412, 0.06108799949288368, 0.060416001826524734]	7ec7671d5f271218b20aa9e38e4cf0110a720f9641ea65bea281db921ed585e9	6d15622dbd4f0527ec42d10b523ba21a112447585bae79f1c1cb73bbc032d822
FAIR_BFULL	BFULL	11	up_proj	3	0.06860800087451935	0.06451199948787689	0.07760000228881836	0.06303351331309973	[0.06860800087451935, 0.06764800101518631, 0.0727040022611618, 0.07372800260782242, 0.06451199948787689, 0.0655359998345375, 0.07760000228881836]	12be229216a75c2286423c68d775aff99894e16a2d7f4f8c05c7759dd7b354ba	9cc52e98887966e23e2115148ddb1702dd1af0eb9bd3b94e4c4d9348ba336517
FAIR_BFULL	BFULL	11	down_proj	0	0.07587199658155441	0.07475200295448303	0.07744000107049942	0.012703808636661856	[0.07475200295448303, 0.07577600330114365, 0.07680000364780426, 0.07680000364780426, 0.07744000107049942, 0.07475200295448303, 0.07587199658155441]	0319bfe20ad9bccf9a7ad0ab99732015b69b434f00aa5bc6cd9c3c5fa2ffc040	30787bffe0a246bb936b50f37da738dd93b9b74e4a25b6cb379b7b0fd925e411
FAIR_BFULL	BFULL	11	down_proj	1	0.07577600330114365	0.07475200295448303	0.07680000364780426	0.007246806039645008	[0.07583999633789062, 0.07577600330114365, 0.07577600330114365, 0.07680000364780426, 0.07577600330114365, 0.07475200295448303, 0.0759039968252182]	9cbf3b7a78358639e676b6d603166fabf2018ec15fe19222fc37c6b7cd00d960	1b618952c14d3dea6bf338827afd00cdd87eb1f4a566d4f6bbb34f38867864cc
FAIR_BFULL	BFULL	11	down_proj	2	0.07577600330114365	0.07475200295448303	0.07782399654388428	0.012139241091679647	[0.07680000364780426, 0.07782399654388428, 0.07577600330114365, 0.07680000364780426, 0.07475200295448303, 0.07577600330114365, 0.07577600330114365]	8c44b586ac12dbbe5d472500236ee39c262adf336e47b5aa0c703452df362ddf	81eb89c023327f57d0c0e472aa6baadd77f11f76afd90db8a820f231ab45729f
FAIR_BFULL	BFULL	11	down_proj	3	0.07513599842786789	0.07475200295448303	0.0761599987745285	0.007309324289706718	[0.07475200295448303, 0.07475200295448303, 0.07513599842786789, 0.07475200295448303, 0.0761599987745285, 0.07577600330114365, 0.07577600330114365]	19f54e38e1e3e71f1a4d302cecf330cd8bf027e24595298658fc33512ab1c3a0	9b860a43252944d7ad159562ee7dae194417eb66920f941153ad7b6f961da87c
FAIR_BFULL	BFULL	12	gate_proj	0	0.09811200201511383	0.09625600278377533	0.09932799637317657	0.010114753609798742	[0.09728000313043594, 0.09811200201511383, 0.09625600278377533, 0.09830400347709656, 0.09728000313043594, 0.0989760011434555, 0.09932799637317657]	7a49cf97ce2c7b28252e6cce5107e5b7749a5b4c47ab1c87bc0b384f14608a24	6ea7452531c7fe2e6aea6c95a62fad805f00d9b8e9675eb23092535670b3cb98
FAIR_BFULL	BFULL	12	gate_proj	1	0.08991999924182892	0.08806400001049042	0.09216000139713287	0.013486054272099281	[0.08991999924182892, 0.08934400230646133, 0.0907839983701706, 0.08908800035715103, 0.09216000139713287, 0.09017600119113922, 0.08806400001049042]	91a6cd09356f18887bcf8e9a552a33d7e118bbd4b4b23636cda2495936f36c05	b1dade88fe28428fc2c249853f9aa87ceed335cd1454a2cf5d5c4b1d9eaa96e0
FAIR_BFULL	BFULL	12	gate_proj	2	0.09286399930715561	0.09011200070381165	0.09523200243711472	0.018708894660393445	[0.09011200070381165, 0.09497600048780441, 0.09523200243711472, 0.09113600105047226, 0.09299200028181076, 0.09216000139713287, 0.09286399930715561]	15d49e204a977ce7428b5e18f978bea02fedfaab0a742501445b36a217e2d2ae	94a0f311ea5d27fb6a41658067c9640f04f4b99c522331f53bdb0b89821fe11e
FAIR_BFULL	BFULL	12	gate_proj	3	0.09158399701118469	0.09011200070381165	0.09216000139713287	0.007428973584124522	[0.09084799885749817, 0.09200000017881393, 0.09113600105047226, 0.09158399701118469, 0.09216000139713287, 0.09187199920415878, 0.09011200070381165]	5630e69267091171dce99012e255beb35b71ddae1ac6e0b1f55847f756176a9e	550f144df5a4943e4dc44399f1510e77bd8918b931599dc488dfbaf35e9883c9
FAIR_BFULL	BFULL	12	up_proj	0	0.06652799993753433	0.06537599861621857	0.06748799979686737	0.012247616932971085	[0.06678400188684464, 0.06748799979686737, 0.06537599861621857, 0.0655359998345375, 0.06652799993753433, 0.06726399809122086, 0.0655359998345375]	7a49cf97ce2c7b28252e6cce5107e5b7749a5b4c47ab1c87bc0b384f14608a24	b0d7c4d571724b97c753fbd052868af9b8a7318b9657162c4a79c422052477de
FAIR_BFULL	BFULL	12	up_proj	1	0.061344001442193985	0.06063999980688095	0.06143999844789505	0.0054502639081655925	[0.061184000223875046, 0.06143999844789505, 0.06143999844789505, 0.061344001442193985, 0.06063999980688095, 0.06143999844789505, 0.06067200005054474]	91a6cd09356f18887bcf8e9a552a33d7e118bbd4b4b23636cda2495936f36c05	09aafd1cba8ab0c210b57bd76cfa7ff95ea2be8eda0b88a38353f408f5731c71
FAIR_BFULL	BFULL	12	up_proj	2	0.06143999844789505	0.060416001826524734	0.06143999844789505	0.007984943134154572	[0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06054399907588959, 0.06143999844789505, 0.060416001826524734, 0.060416001826524734]	15d49e204a977ce7428b5e18f978bea02fedfaab0a742501445b36a217e2d2ae	06b211e63cf56b13f054498c9ef90bf1a99897ec3d15e7788399ed2bf224f2b0
FAIR_BFULL	BFULL	12	up_proj	3	0.06143999844789505	0.06099199876189232	0.06143999844789505	0.0025303948296995357	[0.06143999844789505, 0.06143999844789505, 0.06143999844789505, 0.06140799820423126, 0.06143999844789505, 0.06099199876189232, 0.06143999844789505]	5630e69267091171dce99012e255beb35b71ddae1ac6e0b1f55847f756176a9e	b56852b3eb419a1e7f807996eab94511d97c7fd916c2c7847d062c432b3a6c56
FAIR_BFULL	BFULL	12	down_proj	0	0.07475200295448303	0.07372800260782242	0.07519999891519547	0.00704980554068109	[0.07475200295448303, 0.07372800260782242, 0.07475200295448303, 0.07519999891519547, 0.07475200295448303, 0.07475200295448303, 0.07372800260782242]	9b7a4f3584439ffc0da46b00e5e05cbf1d9d05fb6874eff356bea4e39683ee7f	0219fbb28c487ca8bd0f08ee08e645ddf5f8cb87c00f8d5ad694a017941a4085
