compute_index	trace_filename	weight_refs	kv_refs	unknown_refs	weight_pages	kv_pages	unknown_pages	parameter_names
51	kernel-787-ctx_0x55f2413c4de0.traceg.xz	4194304	0	16547840	2144976544,2144976545,2144976546,2144976547,2144976548,2144976549,2144976550,2144976551,2144976552,2144976553,2144976554,2144976555,2144976556,2144976557,2144976558,2144976559,2144976560,2144976561,2144976562,2144976563,2144976564,2144976565,2144976566,2144976567,2144976568,2144976569,2144976570,2144976571,2144976572,2144976573,2144976574,2144976575,2144976576,2144976577,2144976578,2144976579,2144976580,2144976581,2144976582,2144976583,2144976584,2144976585,2144976586,2144976587,2144976588,2144976589,2144976590,2144976591,2144976592,2144976593,2144976594,2144976595,2144976596,2144976597,2144976598,2144976599,2144976600,2144976601,2144976602,2144976603,2144976604,2144976605,2144976606,2144976607,2144976608,2144976609,2144976610,2144976611,2144976612,2144976613,2144976614,2144976615,2144976616,2144976617,2144976618,2144976619,2144976620,2144976621,2144976622,2144976623,2144976624,2144976625,2144976626,2144976627,2144976628,2144976629,2144976630,2144976631,2144976632,2144976633,2144976634,2144976635,2144976636,2144976637,2144976638,2144976639,2144976640,2144976641,2144976642,2144976643,2144976644,2144976645,2144976646,2144976647,2144976648,2144976649,2144976650,2144976651,2144976652,2144976653,2144976654,2144976655,2144976656,2144976657,2144976658,2144976659,2144976660,2144976661,2144976662,2144976663,2144976664,2144976665,2144976666,2144976667,2144976668,2144976669,2144976670,2144976671		0,1,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253	model.layers.0.mlp.down_proj.weight
52	kernel-789-ctx_0x55f2413c4de0.traceg.xz	0	0	786432			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221	NONE
53	kernel-790-ctx_0x55f2413c4de0.traceg.xz	0	0	2097152			2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221	NONE
54	kernel-791-ctx_0x55f2413c4de0.traceg.xz	0	0	524288			2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285	NONE
55	kernel-792-ctx_0x55f2413c4de0.traceg.xz	0	0	262656			2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285,2145112506	NONE
56	kernel-793-ctx_0x55f2413c4de0.traceg.xz	0	0	256			2145112506	NONE
57	kernel-794-ctx_0x55f2413c4de0.traceg.xz	0	0	256			2145112506	NONE
58	kernel-795-ctx_0x55f2413c4de0.traceg.xz	0	0	3145728			2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285,2145112506	NONE
59	kernel-796-ctx_0x55f2413c4de0.traceg.xz	0	0	524288			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285	NONE
60	kernel-797-ctx_0x55f2413c4de0.traceg.xz	1048576	0	2097152	2144977136		2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189	model.layers.1.input_layernorm.weight
61	kernel-798-ctx_0x55f2413c4de0.traceg.xz	1048576	0	5505024	2144976672,2144976673,2144976674,2144976675,2144976676,2144976677,2144976678,2144976679,2144976680,2144976681,2144976682,2144976683,2144976684,2144976685,2144976686,2144976687,2144976688,2144976689,2144976690,2144976691,2144976692,2144976693,2144976694,2144976695,2144976696,2144976697,2144976698,2144976699,2144976700,2144976701,2144976702,2144976703,2144976704		0,1,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488	model.layers.1.self_attn.q_proj.weight
62	kernel-799-ctx_0x55f2413c4de0.traceg.xz	262144	0	1257472	2144976704,2144976705,2144976706,2144976707,2144976708,2144976709,2144976710,2144976711,2144976712		0,1,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145044418,2145044419	model.layers.1.self_attn.k_proj.weight
63	kernel-800-ctx_0x55f2413c4de0.traceg.xz	262144	16384	1241088	2144976712,2144976713,2144976714,2144976715,2144976716,2144976717,2144976718,2144976719,2144976720	2145044458,2145044459	0,1,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189	model.layers.1.self_attn.v_proj.weight
64	kernel-801-ctx_0x55f2413c4de0.traceg.xz	0	262144	524288		2145044462,2145044463,2145044464,2145044465,2145044466,2145044467,2145044468,2145044469	2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488,2145112506	NONE
65	kernel-802-ctx_0x55f2413c4de0.traceg.xz	0	131072	131072		2145044470,2145044471,2145044472,2145044473	2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488	NONE
66	kernel-803-ctx_0x55f2413c4de0.traceg.xz	0	393216	131072		2145044470,2145044471,2145044472,2145044473,2145047296,2145047297,2145047298,2145047299,2145047300,2145047301,2145047302,2145047303	2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488	NONE
67	kernel-804-ctx_0x55f2413c4de0.traceg.xz	0	524288	262144		2145047296,2145047297,2145047298,2145047299,2145047300,2145047301,2145047302,2145047303,2145047304,2145047305,2145047306,2145047307,2145047308,2145047309,2145047310,2145047311	2145112506	NONE
68	kernel-805-ctx_0x55f2413c4de0.traceg.xz	0	786432	0		2145044462,2145044463,2145044464,2145044465,2145044466,2145044467,2145044468,2145044469,2145047296,2145047297,2145047298,2145047299,2145047300,2145047301,2145047302,2145047303,2145047304,2145047305,2145047306,2145047307,2145047308,2145047309,2145047310,2145047311		NONE
69	kernel-806-ctx_0x55f2413c4de0.traceg.xz	0	65536	131072		2145044462,2145044463	2145044418,2145044419,2145112506	NONE
70	kernel-807-ctx_0x55f2413c4de0.traceg.xz	0	0	65536			2145044418,2145044419,2145112510,2145112511	NONE
71	kernel-808-ctx_0x55f2413c4de0.traceg.xz	0	65536	65536		2145044464,2145044465	2145044418,2145044419,2145112510,2145112511	NONE
72	kernel-809-ctx_0x55f2413c4de0.traceg.xz	0	131072	65536		2145044464,2145044465,2145044466,2145044467	2145112506	NONE
73	kernel-810-ctx_0x55f2413c4de0.traceg.xz	0	196608	0		2145044462,2145044463,2145044464,2145044465,2145044466,2145044467		NONE
74	kernel-811-ctx_0x55f2413c4de0.traceg.xz	0	262144	262144		2145044464,2145044465	2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488	NONE
75	kernel-812-ctx_0x55f2413c4de0.traceg.xz	0	524288	0		2145044458,2145044459,2145044466,2145044467,2145044468,2145044469,2145044470,2145044471,2145044472,2145044473		NONE
76	kernel-813-ctx_0x55f2413c4de0.traceg.xz	0	524288	0		2145047296,2145047297,2145047298,2145047299,2145047300,2145047301,2145047302,2145047303,2145047304,2145047305,2145047306,2145047307,2145047308,2145047309,2145047310,2145047311		NONE
77	kernel-814-ctx_0x55f2413c4de0.traceg.xz	0	98304	1110732		2145044466,2145044467,2145044468,2145044469,2145044470,2145044471,2145044472,2145044473,2145047304,2145047305,2145047306,2145047307,2145047308,2145047309,2145047310,2145047311,2145047312,2145047313,2145047314,2145047315,2145047316,2145047317,2145047318,2145047319	0,255,2145112480,2145112481,2145112482,2145112483,2145112484,2145112485,2145112486,2145112487,2145112488,2145112506	NONE
78	kernel-815-ctx_0x55f2413c4de0.traceg.xz	0	524288	0		2145047312,2145047313,2145047314,2145047315,2145047316,2145047317,2145047318,2145047319,2145047320,2145047321,2145047322,2145047323,2145047324,2145047325,2145047326,2145047327		NONE
79	kernel-816-ctx_0x55f2413c4de0.traceg.xz	1048576	524288	5013504	2144976720,2144976721,2144976722,2144976723,2144976724,2144976725,2144976726,2144976727,2144976728,2144976729,2144976730,2144976731,2144976732,2144976733,2144976734,2144976735,2144976736,2144976737,2144976738,2144976739,2144976740,2144976741,2144976742,2144976743,2144976744,2144976745,2144976746,2144976747,2144976748,2144976749,2144976750,2144976751,2144976752	2145047320,2145047321,2145047322,2145047323,2145047324,2145047325,2145047326,2145047327	0,1,2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121	model.layers.1.self_attn.o_proj.weight
