compute_index	trace_filename	weight_refs	kv_refs	unknown_refs	weight_pages	kv_pages	unknown_pages	parameter_names
139	kernel-1608-ctx_0x55d98da1ddf0.traceg.xz	16384	0	32768	2139024064		2139054019,2139121575	model.layers.2.post_attention_layernorm.weight
140	kernel-1609-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139023680,2139023681,2139023682,2139023683,2139023684,2139023685,2139023686,2139023687,2139023688,2139023689,2139023690,2139023691,2139023692,2139023693,2139023694,2139023695,2139023696,2139023697,2139023698,2139023699,2139023700,2139023701,2139023702,2139023703,2139023704,2139023705,2139023706,2139023707,2139023708,2139023709,2139023710,2139023711,2139023712,2139023713,2139023714,2139023715,2139023716,2139023717,2139023718,2139023719,2139023720,2139023721,2139023722,2139023723,2139023724,2139023725,2139023726,2139023727,2139023728,2139023729,2139023730,2139023731,2139023732,2139023733,2139023734,2139023735,2139023736,2139023737,2139023738,2139023739,2139023740,2139023741,2139023742,2139023743,2139023744,2139023745,2139023746,2139023747,2139023748,2139023749,2139023750,2139023751,2139023752,2139023753,2139023754,2139023755,2139023756,2139023757,2139023758,2139023759,2139023760,2139023761,2139023762,2139023763,2139023764,2139023765,2139023766,2139023767,2139023768,2139023769,2139023770,2139023771,2139023772,2139023773,2139023774,2139023775,2139023776,2139023777,2139023778,2139023779,2139023780,2139023781,2139023782,2139023783,2139023784,2139023785,2139023786,2139023787,2139023788,2139023789,2139023790,2139023791,2139023792,2139023793,2139023794,2139023795,2139023796,2139023797,2139023798,2139023799,2139023800,2139023801,2139023802,2139023803,2139023804,2139023805,2139023806,2139023807,2139023808		0,2139054019,2139165952	model.layers.2.mlp.gate_proj.weight
141	kernel-1610-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139054019,2139121575	NONE
142	kernel-1611-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139023808,2139023809,2139023810,2139023811,2139023812,2139023813,2139023814,2139023815,2139023816,2139023817,2139023818,2139023819,2139023820,2139023821,2139023822,2139023823,2139023824,2139023825,2139023826,2139023827,2139023828,2139023829,2139023830,2139023831,2139023832,2139023833,2139023834,2139023835,2139023836,2139023837,2139023838,2139023839,2139023840,2139023841,2139023842,2139023843,2139023844,2139023845,2139023846,2139023847,2139023848,2139023849,2139023850,2139023851,2139023852,2139023853,2139023854,2139023855,2139023856,2139023857,2139023858,2139023859,2139023860,2139023861,2139023862,2139023863,2139023864,2139023865,2139023866,2139023867,2139023868,2139023869,2139023870,2139023871,2139023872,2139023873,2139023874,2139023875,2139023876,2139023877,2139023878,2139023879,2139023880,2139023881,2139023882,2139023883,2139023884,2139023885,2139023886,2139023887,2139023888,2139023889,2139023890,2139023891,2139023892,2139023893,2139023894,2139023895,2139023896,2139023897,2139023898,2139023899,2139023900,2139023901,2139023902,2139023903,2139023904,2139023905,2139023906,2139023907,2139023908,2139023909,2139023910,2139023911,2139023912,2139023913,2139023914,2139023915,2139023916,2139023917,2139023918,2139023919,2139023920,2139023921,2139023922,2139023923,2139023924,2139023925,2139023926,2139023927,2139023928,2139023929,2139023930,2139023931,2139023932,2139023933,2139023934,2139023935,2139023936		0,2139054019,2139165952	model.layers.2.mlp.up_proj.weight
143	kernel-1612-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139054018,2139054019,2139121575	NONE
144	kernel-1613-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139023936,2139023937,2139023938,2139023939,2139023940,2139023941,2139023942,2139023943,2139023944,2139023945,2139023946,2139023947,2139023948,2139023949,2139023950,2139023951,2139023952,2139023953,2139023954,2139023955,2139023956,2139023957,2139023958,2139023959,2139023960,2139023961,2139023962,2139023963,2139023964,2139023965,2139023966,2139023967,2139023968,2139023969,2139023970,2139023971,2139023972,2139023973,2139023974,2139023975,2139023976,2139023977,2139023978,2139023979,2139023980,2139023981,2139023982,2139023983,2139023984,2139023985,2139023986,2139023987,2139023988,2139023989,2139023990,2139023991,2139023992,2139023993,2139023994,2139023995,2139023996,2139023997,2139023998,2139023999,2139024000,2139024001,2139024002,2139024003,2139024004,2139024005,2139024006,2139024007,2139024008,2139024009,2139024010,2139024011,2139024012,2139024013,2139024014,2139024015,2139024016,2139024017,2139024018,2139024019,2139024020,2139024021,2139024022,2139024023,2139024024,2139024025,2139024026,2139024027,2139024028,2139024029,2139024030,2139024031,2139024032,2139024033,2139024034,2139024035,2139024036,2139024037,2139024038,2139024039,2139024040,2139024041,2139024042,2139024043,2139024044,2139024045,2139024046,2139024047,2139024048,2139024049,2139024050,2139024051,2139024052,2139024053,2139024054,2139024055,2139024056,2139024057,2139024058,2139024059,2139024060,2139024061,2139024062,2139024063,2139024064		0,2139054018,2139165952	model.layers.2.mlp.down_proj.weight
145	kernel-1615-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139054019,2139121574,2139121575	NONE
146	kernel-1616-ctx_0x55d98da1ddf0.traceg.xz	0	0	32768			2139121574,2139121575	NONE
147	kernel-1617-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121575,2139121598,2139121599	NONE
148	kernel-1618-ctx_0x55d98da1ddf0.traceg.xz	0	0	5128			0,2139121594,2139121598,2139121599	NONE
149	kernel-1619-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
150	kernel-1620-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
151	kernel-1621-ctx_0x55d98da1ddf0.traceg.xz	0	0	49152			2139121574,2139121575,2139121594,2139121598,2139121599	NONE
152	kernel-1622-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121598,2139121599	NONE
153	kernel-1623-ctx_0x55d98da1ddf0.traceg.xz	16384	0	32768	2139024528		2139121574,2139121575	model.layers.3.input_layernorm.weight
154	kernel-1624-ctx_0x55d98da1ddf0.traceg.xz	131072	0	845824	2139024064,2139024065,2139024066,2139024067,2139024068,2139024069,2139024070,2139024071,2139024072,2139024073,2139024074,2139024075,2139024076,2139024077,2139024078,2139024079,2139024080,2139024081,2139024082,2139024083,2139024084,2139024085,2139024086,2139024087,2139024088,2139024089,2139024090,2139024091,2139024092,2139024093,2139024094,2139024095,2139024096		0,2139030560,2139121574,2139121575,2139121576,2139121577,2139121578	model.layers.3.self_attn.q_proj.weight
155	kernel-1625-ctx_0x55d98da1ddf0.traceg.xz	0	0	36864			2139030560,2139121594	NONE
156	kernel-1626-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139024096,2139024097,2139024098,2139024099,2139024100,2139024101,2139024102,2139024103,2139024104		0,2139030560,2139121574,2139121575,2139165952	model.layers.3.self_attn.k_proj.weight
157	kernel-1627-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
158	kernel-1628-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139024104,2139024105,2139024106,2139024107,2139024108,2139024109,2139024110,2139024111,2139024112		0,2139030560,2139121574,2139121575,2139165952	model.layers.3.self_attn.v_proj.weight
159	kernel-1629-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
160	kernel-1630-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121575,2139121594	NONE
161	kernel-1631-ctx_0x55d98da1ddf0.traceg.xz	0	0	4096			2139121575,2139121594	NONE
162	kernel-1632-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121575,2139121594	NONE
163	kernel-1633-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121574,2139121575,2139121594	NONE
164	kernel-1634-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121574,2139121575	NONE
165	kernel-1635-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121575,2139121594	NONE
166	kernel-1636-ctx_0x55d98da1ddf0.traceg.xz	0	0	1024			2139121594	NONE
167	kernel-1637-ctx_0x55d98da1ddf0.traceg.xz	0	0	2048			2139121575,2139121594	NONE
168	kernel-1638-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121575,2139121594	NONE
169	kernel-1639-ctx_0x55d98da1ddf0.traceg.xz	0	0	768			2139121575	NONE
170	kernel-1640-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139054060,2139054061,2139054062,2139054072,2139054073	2139121575	NONE
171	kernel-1641-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139054062,2139054063,2139054064,2139054066,2139054067	2139121594	NONE
172	kernel-1642-ctx_0x55d98da1ddf0.traceg.xz	0	465920	66560		2139054060,2139054061,2139054062,2139056558,2139056559,2139056560,2139056561,2139056562,2139056563,2139056564	2139056564,2139056565,2139056566	NONE
173	kernel-1643-ctx_0x55d98da1ddf0.traceg.xz	0	266240	266240		2139054062,2139054063,2139054064	2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584	NONE
174	kernel-1644-ctx_0x55d98da1ddf0.traceg.xz	0	24960	1150144		2139056558,2139056559,2139056560,2139056561,2139056562,2139056563,2139056564	0,255,2139056564,2139056565,2139056566,2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584,2139121575,2139121594	NONE
175	kernel-1645-ctx_0x55d98da1ddf0.traceg.xz	131072	0	2576384	2139024112,2139024113,2139024114,2139024115,2139024116,2139024117,2139024118,2139024119,2139024120,2139024121,2139024122,2139024123,2139024124,2139024125,2139024126,2139024127,2139024128,2139024129,2139024130,2139024131,2139024132,2139024133,2139024134,2139024135,2139024136,2139024137,2139024138,2139024139,2139024140,2139024141,2139024142,2139024143,2139024144		0,2139121574,2139121575,2139165952	model.layers.3.self_attn.o_proj.weight
176	kernel-1647-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121575,2139121598,2139121599	NONE
177	kernel-1648-ctx_0x55d98da1ddf0.traceg.xz	0	0	32768			2139121574,2139121575,2139121599	NONE
178	kernel-1649-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139054018,2139121574,2139121575	NONE
179	kernel-1650-ctx_0x55d98da1ddf0.traceg.xz	0	0	5128			0,2139054018,2139121594	NONE
180	kernel-1651-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
181	kernel-1652-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
182	kernel-1653-ctx_0x55d98da1ddf0.traceg.xz	0	0	49152			2139054018,2139121574,2139121575,2139121594	NONE
183	kernel-1654-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139054018,2139121598,2139121599	NONE
184	kernel-1655-ctx_0x55d98da1ddf0.traceg.xz	16384	0	32768	2139024528		2139054019,2139121598,2139121599	model.layers.3.post_attention_layernorm.weight
185	kernel-1656-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139024144,2139024145,2139024146,2139024147,2139024148,2139024149,2139024150,2139024151,2139024152,2139024153,2139024154,2139024155,2139024156,2139024157,2139024158,2139024159,2139024160,2139024161,2139024162,2139024163,2139024164,2139024165,2139024166,2139024167,2139024168,2139024169,2139024170,2139024171,2139024172,2139024173,2139024174,2139024175,2139024176,2139024177,2139024178,2139024179,2139024180,2139024181,2139024182,2139024183,2139024184,2139024185,2139024186,2139024187,2139024188,2139024189,2139024190,2139024191,2139024192,2139024193,2139024194,2139024195,2139024196,2139024197,2139024198,2139024199,2139024200,2139024201,2139024202,2139024203,2139024204,2139024205,2139024206,2139024207,2139024208,2139024209,2139024210,2139024211,2139024212,2139024213,2139024214,2139024215,2139024216,2139024217,2139024218,2139024219,2139024220,2139024221,2139024222,2139024223,2139024224,2139024225,2139024226,2139024227,2139024228,2139024229,2139024230,2139024231,2139024232,2139024233,2139024234,2139024235,2139024236,2139024237,2139024238,2139024239,2139024240,2139024241,2139024242,2139024243,2139024244,2139024245,2139024246,2139024247,2139024248,2139024249,2139024250,2139024251,2139024252,2139024253,2139024254,2139024255,2139024256,2139024257,2139024258,2139024259,2139024260,2139024261,2139024262,2139024263,2139024264,2139024265,2139024266,2139024267,2139024268,2139024269,2139024270,2139024271,2139024272		0,2139054019,2139165952	model.layers.3.mlp.gate_proj.weight
186	kernel-1657-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139054019,2139121598,2139121599	NONE
187	kernel-1658-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139024272,2139024273,2139024274,2139024275,2139024276,2139024277,2139024278,2139024279,2139024280,2139024281,2139024282,2139024283,2139024284,2139024285,2139024286,2139024287,2139024288,2139024289,2139024290,2139024291,2139024292,2139024293,2139024294,2139024295,2139024296,2139024297,2139024298,2139024299,2139024300,2139024301,2139024302,2139024303,2139024304,2139024305,2139024306,2139024307,2139024308,2139024309,2139024310,2139024311,2139024312,2139024313,2139024314,2139024315,2139024316,2139024317,2139024318,2139024319,2139024320,2139024321,2139024322,2139024323,2139024324,2139024325,2139024326,2139024327,2139024328,2139024329,2139024330,2139024331,2139024332,2139024333,2139024334,2139024335,2139024336,2139024337,2139024338,2139024339,2139024340,2139024341,2139024342,2139024343,2139024344,2139024345,2139024346,2139024347,2139024348,2139024349,2139024350,2139024351,2139024352,2139024353,2139024354,2139024355,2139024356,2139024357,2139024358,2139024359,2139024360,2139024361,2139024362,2139024363,2139024364,2139024365,2139024366,2139024367,2139024368,2139024369,2139024370,2139024371,2139024372,2139024373,2139024374,2139024375,2139024376,2139024377,2139024378,2139024379,2139024380,2139024381,2139024382,2139024383,2139024384,2139024385,2139024386,2139024387,2139024388,2139024389,2139024390,2139024391,2139024392,2139024393,2139024394,2139024395,2139024396,2139024397,2139024398,2139024399,2139024400		0,2139054019,2139165952	model.layers.3.mlp.up_proj.weight
188	kernel-1659-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139054018,2139054019,2139121598,2139121599	NONE
189	kernel-1660-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139024400,2139024401,2139024402,2139024403,2139024404,2139024405,2139024406,2139024407,2139024408,2139024409,2139024410,2139024411,2139024412,2139024413,2139024414,2139024415,2139024416,2139024417,2139024418,2139024419,2139024420,2139024421,2139024422,2139024423,2139024424,2139024425,2139024426,2139024427,2139024428,2139024429,2139024430,2139024431,2139024432,2139024433,2139024434,2139024435,2139024436,2139024437,2139024438,2139024439,2139024440,2139024441,2139024442,2139024443,2139024444,2139024445,2139024446,2139024447,2139024448,2139024449,2139024450,2139024451,2139024452,2139024453,2139024454,2139024455,2139024456,2139024457,2139024458,2139024459,2139024460,2139024461,2139024462,2139024463,2139024464,2139024465,2139024466,2139024467,2139024468,2139024469,2139024470,2139024471,2139024472,2139024473,2139024474,2139024475,2139024476,2139024477,2139024478,2139024479,2139024480,2139024481,2139024482,2139024483,2139024484,2139024485,2139024486,2139024487,2139024488,2139024489,2139024490,2139024491,2139024492,2139024493,2139024494,2139024495,2139024496,2139024497,2139024498,2139024499,2139024500,2139024501,2139024502,2139024503,2139024504,2139024505,2139024506,2139024507,2139024508,2139024509,2139024510,2139024511,2139024512,2139024513,2139024514,2139024515,2139024516,2139024517,2139024518,2139024519,2139024520,2139024521,2139024522,2139024523,2139024524,2139024525,2139024526,2139024527,2139024528		0,2139054018,2139165952	model.layers.3.mlp.down_proj.weight
190	kernel-1662-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139054019,2139121598,2139121599	NONE
191	kernel-1663-ctx_0x55d98da1ddf0.traceg.xz	0	0	32768			2139121574,2139121575,2139121598,2139121599	NONE
192	kernel-1664-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139054018,2139121574,2139121575	NONE
193	kernel-1665-ctx_0x55d98da1ddf0.traceg.xz	0	0	5128			0,2139054018,2139121594	NONE
194	kernel-1666-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
195	kernel-1667-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
196	kernel-1668-ctx_0x55d98da1ddf0.traceg.xz	0	0	49152			2139054018,2139121574,2139121575,2139121594	NONE
197	kernel-1669-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139054018,2139121599	NONE
198	kernel-1670-ctx_0x55d98da1ddf0.traceg.xz	16384	0	32768	2139024992		2139054019,2139121599	model.layers.4.input_layernorm.weight
199	kernel-1671-ctx_0x55d98da1ddf0.traceg.xz	131072	0	845824	2139024528,2139024529,2139024530,2139024531,2139024532,2139024533,2139024534,2139024535,2139024536,2139024537,2139024538,2139024539,2139024540,2139024541,2139024542,2139024543,2139024544,2139024545,2139024546,2139024547,2139024548,2139024549,2139024550,2139024551,2139024552,2139024553,2139024554,2139024555,2139024556,2139024557,2139024558,2139024559,2139024560		0,2139030560,2139054019,2139054020,2139054021,2139054022	model.layers.4.self_attn.q_proj.weight
200	kernel-1672-ctx_0x55d98da1ddf0.traceg.xz	0	0	36864			2139030560,2139121594	NONE
201	kernel-1673-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139024560,2139024561,2139024562,2139024563,2139024564,2139024565,2139024566,2139024567,2139024568		0,2139030560,2139054019,2139165952	model.layers.4.self_attn.k_proj.weight
202	kernel-1674-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
203	kernel-1675-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139024568,2139024569,2139024570,2139024571,2139024572,2139024573,2139024574,2139024575,2139024576		0,2139030560,2139054019,2139165952	model.layers.4.self_attn.v_proj.weight
204	kernel-1676-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
205	kernel-1677-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139054019,2139121594	NONE
206	kernel-1678-ctx_0x55d98da1ddf0.traceg.xz	0	0	4096			2139054019,2139121594	NONE
207	kernel-1679-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139054019,2139121594	NONE
208	kernel-1680-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139054019,2139121594	NONE
209	kernel-1681-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139054019	NONE
210	kernel-1682-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139054019,2139121594	NONE
211	kernel-1683-ctx_0x55d98da1ddf0.traceg.xz	0	0	1024			2139121594	NONE
212	kernel-1684-ctx_0x55d98da1ddf0.traceg.xz	0	0	2048			2139054019,2139121594	NONE
213	kernel-1685-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139054019,2139121594	NONE
214	kernel-1686-ctx_0x55d98da1ddf0.traceg.xz	0	0	768			2139054019	NONE
215	kernel-1687-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139054064,2139054065,2139054066,2139056512,2139056513	2139054019	NONE
216	kernel-1688-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139054066,2139054067,2139054068,2139054070,2139054071	2139121594	NONE
217	kernel-1689-ctx_0x55d98da1ddf0.traceg.xz	0	465920	66560		2139054064,2139054065,2139054066,2139056558,2139056559,2139056560,2139056561,2139056562,2139056563,2139056564	2139056564,2139056565,2139056566	NONE
218	kernel-1690-ctx_0x55d98da1ddf0.traceg.xz	0	266240	266240		2139054066,2139054067,2139054068	2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584	NONE
219	kernel-1691-ctx_0x55d98da1ddf0.traceg.xz	0	24960	1150144		2139056558,2139056559,2139056560,2139056561,2139056562,2139056563,2139056564	0,255,2139054019,2139056564,2139056565,2139056566,2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584,2139121594	NONE
220	kernel-1692-ctx_0x55d98da1ddf0.traceg.xz	131072	0	2576384	2139024576,2139024577,2139024578,2139024579,2139024580,2139024581,2139024582,2139024583,2139024584,2139024585,2139024586,2139024587,2139024588,2139024589,2139024590,2139024591,2139024592,2139024593,2139024594,2139024595,2139024596,2139024597,2139024598,2139024599,2139024600,2139024601,2139024602,2139024603,2139024604,2139024605,2139024606,2139024607,2139024608		0,2139054019,2139121599,2139165952	model.layers.4.self_attn.o_proj.weight
