roi	arm	lseg	operator_class	metric	metric_scope	unit	value	source_raw_log_sha256
prefill	F7	10	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	63370888	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	10	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	0.986103240	6d29515bf7e393da19cab337122eb98836c998b2ec5bd4e1a54cfba599fa800d
prefill	F7	20	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	623975	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	8392922	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	21810020	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	28017863	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1756333	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15523613	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6466	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	5248400	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	16449536	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	25180124	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	1048576	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	5248400	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	16449536	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	25180124	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	1048576	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	76131192	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	20	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	0.820823060	561262be54cb01195ae728f7c997842d6c8959ce18a06de69a481e6cacef46f4
prefill	F7	5	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	619732	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6092758	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	18473554	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	17845382	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1306950	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15489383	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6460	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	5692430	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	16515303	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	26377572	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	1048576	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	5692430	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	16515303	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	26377572	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	1048576	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	59834219	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F7	5	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	1.044389633	c69b9cac87cc80e281eceb209fa77814478066fef3a569ac7002ee4a03ff6dfb
prefill	F8	10	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	620660	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6592448	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	18751011	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	20486237	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1440333	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15478364	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6450	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	5309614	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	16455114	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	25278336	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	1048576	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	5309614	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	16455114	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	25278336	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	1048576	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_CORE	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	8053	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_PROJECTION	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	13165	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	EMBEDDING_OUTPUT	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	157747	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	FFN_MLP	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	43474	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	NORM	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	64504	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	OTHER_COMPUTE	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	606982	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	UNRESOLVED	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_CORE	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	47	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	ATTENTION_PROJECTION	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	15	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	EMBEDDING_OUTPUT	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	89396	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	FFN_MLP	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	NORM	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	OTHER_COMPUTE	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	2792	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	UNRESOLVED	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	63375503	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	10	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	0.986031432	0f47c705532f577d5a0b80400bb2301c8883c0daa14dcc2f1359bb45e0550b7b
prefill	F8	20	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	622530	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	8400229	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	21816319	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	28018691	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1757790	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15522252	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6466	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	5249235	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	16449536	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	25179541	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	1048576	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	5249235	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	16449536	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	25179541	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	1048576	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_CORE	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	8062	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_PROJECTION	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	13133	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	EMBEDDING_OUTPUT	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	158108	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	FFN_MLP	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	43309	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	NORM	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	64536	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	OTHER_COMPUTE	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	607338	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	UNRESOLVED	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_CORE	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	50	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	ATTENTION_PROJECTION	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	17	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	EMBEDDING_OUTPUT	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	89173	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	FFN_MLP	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	NORM	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	OTHER_COMPUTE	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	2652	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	UNRESOLVED	vm_l2_tlb_subentry_misses	EXACT_PER_KERNEL	events	0	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	cycles	76144277	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	20	FULL_ROI	speedup_vs_f0	FULL_ROI_ONLY	ratio	0.820682006	067161337099aced4648bcd7ede80491993ec14e7fe5429f7ff877c017ea0257
prefill	F8	5	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	618924	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6092710	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	18397497	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	17908833	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	1305957	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	15486974	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	cycles	6460	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_CORE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_PROJECTION	vm_weight_segment_hits	EXACT_PER_KERNEL	events	5696767	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	EMBEDDING_OUTPUT	vm_weight_segment_hits	EXACT_PER_KERNEL	events	16491780	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	FFN_MLP	vm_weight_segment_hits	EXACT_PER_KERNEL	events	26417356	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	NORM	vm_weight_segment_hits	EXACT_PER_KERNEL	events	1048576	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	OTHER_COMPUTE	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	UNRESOLVED	vm_weight_segment_hits	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_CORE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_PROJECTION	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	5696767	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	EMBEDDING_OUTPUT	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	16491780	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	FFN_MLP	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	26417356	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	NORM	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	1048576	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	OTHER_COMPUTE	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	UNRESOLVED	vm_weight_segment_l2_suppressed	EXACT_PER_KERNEL	events	0	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_CORE	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	8042	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	ATTENTION_PROJECTION	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	13184	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	EMBEDDING_OUTPUT	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	153610	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
prefill	F8	5	FFN_MLP	vm_l2_tlb_subentry_hits	EXACT_PER_KERNEL	events	43495	40fe36b2d310c7bae41dc34103463169538c8419e8b8f1e1c046422b6d0881a8
