kind	classification	accepted_target	bundle	phase	candidate	exact_function	grid	block	decode_step	occurrence	payload_rel	payload_sha256	runner_index_sha256	producer_identity	simulator_qualification	rtx4080_v1_replay
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step16_20260918T185037Z_0d352ffacee3	DECODE	DECODE_FLASH_PRIMARY_2_STEP16	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::half_t, pytorch_flash::Flash_kernel_traits<64, 64, 256, 4, cutlass::half_t> >, 8, 4, true>(pytorch_flash::Flash_fwd_params)	2,1,1	128,1,1	16	0	traces/kernel-16813-ctx_0x5c9946e7f280.traceg.xz	d153db1548517f24eebd80c1a5dc48785ab28ace173b2937dd4f7b4a7005dcb9	31b54d9f55ce501a6cb64360c2b1c988e2099b7e97e3fb9945d27d4631dd8da2	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;5143b4e10aaf2fc47bb60492155d2464b0b726fd;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_prefill_awma-route-b-nvbit1771-sim-native_prefill-gemm-primary-occ19_20260918T065305Z_c511aa380eb2	PREFILL	PREFILL_GEMM_PRIMARY_OCC19	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	128,3,1	256,1,1	NOT_APPLICABLE	UNKNOWN	traces/kernel-407-ctx_0x5c87e5046fa0.traceg.xz	63af4e18266b0c138414676ed5bfe914bae58c798ffaead21be0a179d76e9e5c	3a9a32fb4eb9932ef2bcc99a6a0f2d625a29d326b7b1e82db52da4053ac69437	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;c6733012c13099c6a86f506fd8c61e351791159e;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_decode-flash-primary-2_20260918T034826Z_9e13a6a571f4	DECODE	DECODE_FLASH_PRIMARY_2	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::half_t, pytorch_flash::Flash_kernel_traits<64, 64, 256, 4, cutlass::half_t> >, 8, 4, true>(pytorch_flash::Flash_fwd_params)	2,1,1	128,1,1	1	UNKNOWN	traces/kernel-1018-ctx_0x5e34681921c0.traceg.xz	8a28a18b8dcc3213ee5beabf55602dd33173bb930e4fb08d902280efd36b4fc7	01cd5ee1f2f38a567c942f76eea99acbe80b11a56b9f69226c250d5d50911ec6	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;c6733012c13099c6a86f506fd8c61e351791159e;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-1-step8-occ8_20260918T200803Z_2c830f8f1ab7	DECODE	DECODE_FLASH_PRIMARY_1_STEP8_OCC8	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::half_t, pytorch_flash::Flash_kernel_traits<64, 64, 256, 4, cutlass::half_t> >, false, false, false, false, true, true, false>(pytorch_flash::Flash_fwd_params)	1,9,14	128,1,1	8	8	traces/kernel-8732-ctx_0x578c9a86cb60.traceg.xz	612189ae19dc3c03f4255755079152be09a9ddcee95aac7a48ba9579d1c04e73	6d06337de9ce7bf8157c86cd3c22c9058408d6b48cdf94df3f57adf100a928c4	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;5143b4e10aaf2fc47bb60492155d2464b0b726fd;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_prefill_awma-route-b-nvbit1771-sim-native_prefill-gemm-primary-occ16_20260918T063214Z_ee41cf10f0c5	PREFILL	PREFILL_GEMM_PRIMARY_OCC16	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	128,3,1	256,1,1	NOT_APPLICABLE	UNKNOWN	traces/kernel-365-ctx_0x5a04958b5780.traceg.xz	ed3c71a11d146e8790901c257d739bc0c4720fb6a116827185e5f7386d1df4fe	e15ec7f441142c61d7818c4f2b03cc4a63a9f9a79f1cb3fd181f715be6614612	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;c6733012c13099c6a86f506fd8c61e351791159e;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step1-occ23_20260918T222820Z_f117bd08a36b	DECODE	DECODE_FLASH_PRIMARY_2_STEP1_OCC23	void pytorch_flash::flash_fwd_splitkv_combine_kernel<pytorch_flash::Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::half_t, pytorch_flash::Flash_kernel_traits<64, 64, 256, 4, cutlass::half_t> >, 8, 4, true>(pytorch_flash::Flash_fwd_params)	2,1,1	128,1,1	1	23	traces/kernel-2007-ctx_0x5cab1421e460.traceg.xz	74ea3706a80c61772603fb79389776181a983961597f6e03b563005cf48723ad	7d7aa00cdab9739a42a23c2cb35d550a1983bb3f6c403521982db1983ef77fbc	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;5143b4e10aaf2fc47bb60492155d2464b0b726fd;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_decode-gemv-primary-step32_20260918T080933Z_df828f6cbcf6	DECODE	DECODE_GEMV_PRIMARY_STEP32	std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, false, true, true, false, 6, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__half const>, cublasGemvTensorStridedBatched<__half const>, cublasGemvTensorStridedBatched<__half>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__half const>, cublasGemvTensorStridedBatched<__half const>, cublasGemvTensorStridedBatched<__half>, float>)	1216,1,1	16,4,1	32	10	traces/kernel-33887-ctx_0x61f3806d3560.traceg.xz	332f918831edcdebdcbaebd65f2f4db892c641ec988d34eb523f5eb7985413e8	14b977be2d1f19a71d6efeb3c2d64422251a9dab8896c396cbdc0be74462556b	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;5143b4e10aaf2fc47bb60492155d2464b0b726fd;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-1-step32-occ23_20260918T215651Z_23f7dd569a44	DECODE	DECODE_FLASH_PRIMARY_1_STEP32_OCC23	void pytorch_flash::flash_fwd_splitkv_kernel<pytorch_flash::Flash_fwd_kernel_traits<64, 64, 256, 4, false, false, cutlass::half_t, pytorch_flash::Flash_kernel_traits<64, 64, 256, 4, cutlass::half_t> >, false, false, false, false, true, true, false>(pytorch_flash::Flash_fwd_params)	1,9,14	128,1,1	32	23	traces/kernel-34649-ctx_0x605b9d5e6920.traceg.xz	d36fc634894169b2567ba385e26fd530a2a2f26f515eb3279d7322d8325694f9	46ce468d4e390ce93df502ebca2c36b0dcf34eedf85cde24b131793fcd6a0530	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;5143b4e10aaf2fc47bb60492155d2464b0b726fd;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen25-05b_s2-text_prefill_awma-routeb-sim_prefill-gemm-primary_20260917T205800Z_a1b2c3d4e5f6	PREFILL	PREFILL_GEMM_PRIMARY_1	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	128,3,1	256,1,1	NOT_APPLICABLE	UNKNOWN	traces/kernel-285-ctx_0x5c80ddf4b390.traceg.xz	42fec1309d99b126d35379f1e668783bf81d6485245134920325eba4fb5c0902	d7abfd7d91c3cd8a587e68e0aaccbf853437a1f2b959eb665731c1daf34494d2	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;5143b4e10aaf2fc47bb60492155d2464b0b726fd;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen25-05b_s2-text_decode_awma-routeb-sim_decode-gemv-primary_20260917T211700Z_b1c2d3e4f5a6	DECODE	DECODE_GEMV_PRIMARY_1	std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, __half, __half, __half, float, false, true, true, false, 6, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__half const>, cublasGemvTensorStridedBatched<__half const>, cublasGemvTensorStridedBatched<__half>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<__half const>, cublasGemvTensorStridedBatched<__half const>, cublasGemvTensorStridedBatched<__half>, float>)	1216,1,1	16,4,1	1	UNKNOWN	traces/kernel-1244-ctx_0x63bd69362580.traceg.xz	434543b9b37fb372818a4272ecf82a88bb66c4f285b6a6fcfeba3a47245ff0dd	95e09294efa1d3030d43633a84054b58d54cd3f03274f1edb6f6c0311f80540f	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;5143b4e10aaf2fc47bb60492155d2464b0b726fd;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
SIMULATOR_NATIVE	REQUIRES_REQUALIFICATION	NONE	C16R_qwen25-05b_s2-text_prefill_awma-routeb-sim_q05-prefill-attn-flash_20260917T163000Z_e46193b94dd9	PREFILL	Q05_PREFILL_ATTN_FLASH	UNKNOWN	(16,1,14)	(128,1,1)	N/A	UNKNOWN	traces/kernel-34-ctx_0x5dd0a1addd30.traceg.xz	be4215cc353070af1843852589a26eaa9d650abfa230086502f078cf96f261f0	1611b5389de5a1ca6d8de2d567557537503b5a2996a973eacd56a8dbf7593e2e	AWMA_ROUTE_B_NVBIT1771_SIM_NATIVE;e46193b94dd969a988126fc9fa5545da08b26d18;FORMAL	FORMAL_CAPTURE; replay not accepted on RTX4080/V1	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	DECODE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-gemm-ldgsts_20260915T093229Z_00d7e1404abc	PREFILL	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	DECODE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_attention-core-v2_20260915T013537Z_820eda91c057	PREFILL	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	DECODE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	DECODE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	PREFILL	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	PREFILL	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
NATIVE_ONLY	NATIVE_ONLY	NONE	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-heavy_20260915T065526Z_310734bf5eff	DECODE	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	UNKNOWN	NO_SIM_TRACEG	N/A	N/A	NVBit native shard	NOT_APPLICABLE	NO
