target	run_id	static_index	execution_status	active_lane_address_events	static_map_sha256	static_row_sha256	opcode	sass	width_classification	width_bytes	evidence
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4084	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	21506afbf57fb11617674b57f2b870c6f9b206d906cf3d3b8b81ed17d6e160c8	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4090	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	fa32a4c7403fd3bab906467ea9dd60810f665f65646b61e476544832502c93d2	STG.E.U8	@P3 STG.E.U8 [R16], R19 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4091	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	7375553e832b39c0c0fb59f0a6df9775ec87caf723cf542a0a276b0828ab788c	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R18 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4150	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	1cf9b378de7f1643be382600013bbebe98ac4eb0ef93a897eeba644a0e4fcf8c	STG.E.128	@P2 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4154	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	aa5af1eee75da84b177fe6d9986be76841ed07e611f30e6be32f62fb40f847e8	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4160	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	8b07fc84a6e59e514543c6241e28ba1f9b4191788d700304b44438da634f35e5	STG.E.U8	@P3 STG.E.U8 [R16], R19 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4161	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	a9a35b3c4334e368eedc5fd53f6da8dc3e8fb9e5179ed25f1b5803cd5fd7de1d	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R18 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4238	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	a3f7869f38473c2ab0c86959a934281fce4196c0c726277b5216919e05d47d5c	STG.E.128	@P2 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4242	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	ee57da253512c397cc95a6932305b2728893934738fd8f37463ae445a50adafc	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4248	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	a4873d49ef4c64eb8a1a50e5e80c879601d080f14ea445cfe0b719066dbcfcda	STG.E.U8	@P3 STG.E.U8 [R16], R19 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4249	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	85ea18a078a6a48962dead55598365196a0279b35ff86172f5c9af332bba0007	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R18 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4308	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	5507fa1d14ec47ed29f703e2099bcb1700857dc7817cf88406826603d9d1ab0b	STG.E.128	@P2 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4312	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	886e83f85148bb5f0236a68082c275ad8a85ccaba7cf97a1af70618f2a6cc895	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4318	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	e116275f2c818397429ea55dbb1d8b3221d93718b539f80807d1a7d84f800499	STG.E.U8	@P3 STG.E.U8 [R12], R19 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4319	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	8f635c5f5219676fa980bfc847b46cdc9b2a33c048e576af324be0253be92be5	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R18 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4396	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	cdf6c2122cd433bdbb3d8c1a7dfeb97795d9856a133c82ae7bc79024df888638	STG.E.128	@P2 STG.E.128 [R18], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4400	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	77a7335367a20aa0ed144ff3b4de6dd814a312866eab2f4d15f63ec3f642f60b	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4406	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	10c9285e4f084cd675032b336982b9cadd00e8768e13535d546cdc0056847cc3	STG.E.U8	@P3 STG.E.U8 [R22], R17 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4407	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	b7a6e41319fbdd9431754351611398a3b4a88d85018befbd3f539a36ebb6e870	STG.E.U8	@P6 STG.E.U8 [R4+0x10], R21 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4450	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	8c0396aef083ef250ea930114c2e11f49b941859c208bf5018675890461254ba	STG.E.128	@P0 STG.E.128 [R18.64+UR4], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4467	EXECUTED_SHARD	77824	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	7cec9753ecde08400aa60de373c66578e243b1112473d3a98785e3ada9372a62	STG.E.128	@P5 STG.E.128 [R18.64+UR4+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4474	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	0f88b1f02d1027ee234a24464dfe22876c150223f19c72eec930afd15ec63b8e	STG.E.U8	@P5 STG.E.U8 [R4.64+UR4], R3 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	4477	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	2511ac0cea735e6ed2555f2d8855cb9420778d0654e4c7bcc963920ecdcab9c1	STG.E.U8	STG.E.U8 [R22.64+UR4+0x10], R0 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
