roi	comparison	row_kind	operator_class	metric	metric_scope	baseline_value	candidate_value	delta	note
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_UNKNOWN:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_UNKNOWN:MISS	EXACT_PER_KERNEL	9	9	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_UNKNOWN:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_UNKNOWN:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_WEIGHT:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_WEIGHT:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_WEIGHT:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_WEIGHT:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_WEIGHT:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:DATA_WEIGHT:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:OTHER:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:OTHER:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:OTHER:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:OTHER:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:OTHER:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:OTHER:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L0:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L1:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L2:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry:PTE_L3:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_KV_CACHE:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:MISS	EXACT_PER_KERNEL	9	9	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_UNKNOWN:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:DATA_WEIGHT:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:OTHER:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L0:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L1:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L2:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	CACHE	UNRESOLVED	m4c_telemetry_l2:PTE_L3:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
decode1	F8-L20_vs_F7-L20	FULL_ROI	FULL_ROI	gpu_tot_sim_cycle	FULL_ROI_ONLY	36035731	36035731	0	formal anchor; never apportioned by cycle share
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	gpu_sim_cycle	EXACT_PER_KERNEL	505269	504777	-492	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	gpu_sim_cycle	EXACT_PER_KERNEL	3824007	3797533	-26474	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	EMBEDDING_OUTPUT	gpu_sim_cycle	EXACT_PER_KERNEL	3781703	3733950	-47753	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	FFN_MLP	gpu_sim_cycle	EXACT_PER_KERNEL	21665136	21630472	-34664	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	NORM	gpu_sim_cycle	EXACT_PER_KERNEL	301294	284078	-17216	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	OTHER_COMPUTE	gpu_sim_cycle	EXACT_PER_KERNEL	4481119	4475156	-5963	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	UNRESOLVED	gpu_sim_cycle	EXACT_PER_KERNEL	6098	6093	-5	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	l1_tlb_accesses	EXACT_PER_KERNEL	230603	230602	-1	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	l1_tlb_accesses	EXACT_PER_KERNEL	8493591	8498280	4689	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	EMBEDDING_OUTPUT	l1_tlb_accesses	EXACT_PER_KERNEL	5274344	5291903	17559	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	FFN_MLP	l1_tlb_accesses	EXACT_PER_KERNEL	61028597	61022208	-6389	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	NORM	l1_tlb_accesses	EXACT_PER_KERNEL	51232	50720	-512	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	OTHER_COMPUTE	l1_tlb_accesses	EXACT_PER_KERNEL	937023	936172	-851	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	UNRESOLVED	l1_tlb_accesses	EXACT_PER_KERNEL	3	3	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	l1_tlb_misses	EXACT_PER_KERNEL	6798	6718	-80	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	l1_tlb_misses	EXACT_PER_KERNEL	15488	669443	653955	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	EMBEDDING_OUTPUT	l1_tlb_misses	EXACT_PER_KERNEL	9553	4227703	4218150	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	FFN_MLP	l1_tlb_misses	EXACT_PER_KERNEL	8897	3145783	3136886	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	NORM	l1_tlb_misses	EXACT_PER_KERNEL	1281	16630	15349	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	OTHER_COMPUTE	l1_tlb_misses	EXACT_PER_KERNEL	15929	15314	-615	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	UNRESOLVED	l1_tlb_misses	EXACT_PER_KERNEL	1	1	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	l2_tlb_accesses	EXACT_PER_KERNEL	6798	6718	-80	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	l2_tlb_accesses	EXACT_PER_KERNEL	15488	3961	-11527	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_accesses	EXACT_PER_KERNEL	9553	1521	-8032	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	FFN_MLP	l2_tlb_accesses	EXACT_PER_KERNEL	8897	55	-8842	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	NORM	l2_tlb_accesses	EXACT_PER_KERNEL	1281	246	-1035	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	OTHER_COMPUTE	l2_tlb_accesses	EXACT_PER_KERNEL	15929	15314	-615	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	UNRESOLVED	l2_tlb_accesses	EXACT_PER_KERNEL	1	1	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	l2_tlb_misses	EXACT_PER_KERNEL	203	202	-1	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	l2_tlb_misses	EXACT_PER_KERNEL	4172	239	-3933	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_misses	EXACT_PER_KERNEL	8210	81	-8129	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	FFN_MLP	l2_tlb_misses	EXACT_PER_KERNEL	6389	0	-6389	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	NORM	l2_tlb_misses	EXACT_PER_KERNEL	544	32	-512	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	OTHER_COMPUTE	l2_tlb_misses	EXACT_PER_KERNEL	2702	1851	-851	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	UNRESOLVED	l2_tlb_misses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	l2_tlb_port_stalls	EXACT_PER_KERNEL	36816	37804	988	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	l2_tlb_port_stalls	EXACT_PER_KERNEL	56703	11724	-44979	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_port_stalls	EXACT_PER_KERNEL	4542	1514	-3028	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	FFN_MLP	l2_tlb_port_stalls	EXACT_PER_KERNEL	20176	4	-20172	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	NORM	l2_tlb_port_stalls	EXACT_PER_KERNEL	71505	3159	-68346	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	OTHER_COMPUTE	l2_tlb_port_stalls	EXACT_PER_KERNEL	119872	113481	-6391	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	UNRESOLVED	l2_tlb_port_stalls	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	translation_mshr_allocations	EXACT_PER_KERNEL	11	11	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	translation_mshr_allocations	EXACT_PER_KERNEL	1323	16	-1307	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	EMBEDDING_OUTPUT	translation_mshr_allocations	EXACT_PER_KERNEL	8061	33	-8028	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	FFN_MLP	translation_mshr_allocations	EXACT_PER_KERNEL	6130	0	-6130	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	NORM	translation_mshr_allocations	EXACT_PER_KERNEL	17	1	-16	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	OTHER_COMPUTE	translation_mshr_allocations	EXACT_PER_KERNEL	149	109	-40	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	UNRESOLVED	translation_mshr_allocations	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	translation_mshr_merges	EXACT_PER_KERNEL	192	191	-1	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	translation_mshr_merges	EXACT_PER_KERNEL	2849	223	-2626	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	EMBEDDING_OUTPUT	translation_mshr_merges	EXACT_PER_KERNEL	149	48	-101	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	FFN_MLP	translation_mshr_merges	EXACT_PER_KERNEL	259	0	-259	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	NORM	translation_mshr_merges	EXACT_PER_KERNEL	527	31	-496	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	OTHER_COMPUTE	translation_mshr_merges	EXACT_PER_KERNEL	2553	1742	-811	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	UNRESOLVED	translation_mshr_merges	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_CORE	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
decode1	F8-L10_vs_F9	OPERATOR	ATTENTION_PROJECTION	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
