phase	launch_ordinal	semantic_range	semantic_class	start_ns	end_ns	duration_ns	stream	correlation_id	demangled_name	mangled_name	grid_x	grid_y	grid_z	block_x	block_y	block_z	static_smem	dynamic_smem
prefill	1599	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241497083	7241498395	1312	7	35014	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	27	1	1	128	1	1	0	0
prefill	1600	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241507483	7241516315	8832	7	35042	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)	129	8	3	3	128	1	1	0	33792
prefill	1601	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241516891	7241518171	1280	7	35043	void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)	130	24	2	1	32	16	1	0	0
prefill	1602	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241518779	7241519771	992	7	35053	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	27	1	1	128	1	1	0	0
prefill	1603	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241530363	7241539739	9376	7	35081	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)	129	8	8	1	128	1	1	0	33792
prefill	1604	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241541083	7241543036	1953	7	35091	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
prefill	1605	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241546204	7241548092	1888	7	35103	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	68	72	1	1	128	1	1	0	0
prefill	1606	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241552732	7241555548	2816	7	35110	void at::native::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, (bool)1, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)	125	288	1	1	128	1	1	0	0
prefill	1607	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241564284	7241568444	4160	7	35131	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	1608	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241571004	7241572636	1632	7	35164	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	1609	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241573244	7241574428	1184	7	35169	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	1610	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241583932	7241584764	832	7	35196	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	1611	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241586140	7241588124	1984	7	35203	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	1612	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241637404	7241638204	800	7	35276	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	1613	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241648252	7241649852	1600	7	35297	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	1614	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241654684	7241656220	1536	7	35330	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	1615	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241656796	7241657884	1088	7	35335	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	1616	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241667836	7241668669	833	7	35362	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	1617	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241669789	7241671709	1920	7	35369	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	1618	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241721757	7241722525	768	7	35442	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	1619	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241732669	7241734301	1632	7	35463	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	1620	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241739261	7241740797	1536	7	35496	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	1621	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241741341	7241742461	1120	7	35501	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	1622	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241752669	7241753501	832	7	35532	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	1623	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241754781	7241756701	1920	7	35539	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	1624	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241757341	7241759485	2144	7	35545	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	1	1	1	256	1	1	0	0
prefill	1625	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241767037	7241770141	3104	7	35556	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	12	1	1	128	1	1	0	0
prefill	1626	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241790237	7241798590	8353	7	35586	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	6	8	32	1	1	0	16896
prefill	1627	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241799198	7241800446	1248	7	35587	void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)	130	24	1	1	32	16	1	0	0
prefill	1628	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241800990	7241802142	1152	7	35597	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	5	1	1	128	1	1	0	0
prefill	1629	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241812094	7241821118	9024	7	35625	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	6	8	32	1	1	0	16896
prefill	1630	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241821662	7241822846	1184	7	35626	void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)	130	24	1	1	32	16	1	0	0
prefill	1631	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241823486	7241824510	1024	7	35636	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	5	1	1	128	1	1	0	0
prefill	1632	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241830942	7241839614	8672	7	35664	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params)	119	8	16	1	32	1	1	0	16896
prefill	1633	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241841086	7241842814	1728	7	35674	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
prefill	1634	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241846718	7241848542	1824	7	35686	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	68	12	1	1	128	1	1	0	0
prefill	1635	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241852830	7241856990	4160	7	35693	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	1636	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241864606	7241866238	1632	7	35714	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	1637	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241870846	7241872478	1632	7	35747	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	1638	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241873086	7241874270	1184	7	35752	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	1639	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241885022	7241885854	832	7	35783	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	1640	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241887294	7241889246	1952	7	35790	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	1641	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241889822	7241891902	2080	7	35796	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	117	1	1	1	256	1	1	0	0
prefill	1642	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241899582	7241903294	3712	7	35807	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	92	1	1	128	1	1	0	0
prefill	1643	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241925247	7241933375	8128	7	35837	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)	129	8	3	3	128	1	1	0	33792
prefill	1644	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241934015	7241935327	1312	7	35838	void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)	130	24	2	1	32	16	1	0	0
prefill	1645	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241935871	7241937183	1312	7	35848	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	120	35	1	1	128	1	1	0	0
prefill	1646	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241946559	7241955647	9088	7	35876	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)	129	8	3	3	128	1	1	0	33792
prefill	1647	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241956255	7241957567	1312	7	35877	void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T5 *, T5 *, const T6 *, const T6 *, const T7 *, const T4 *, T7 *, void *, long, T6 *, int *)	130	24	2	1	32	16	1	0	0
prefill	1648	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7241958079	7241959103	1024	7	35887	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	121	35	1	1	128	1	1	0	0
prefill	1649	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241970111	7241978879	8768	7	35915	void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_32x32_128x2_tn_align8>(T1::Params)	129	8	8	1	128	1	1	0	33792
prefill	1650	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241980831	7241982783	1952	7	35925	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	118	1	1	1	128	1	1	0	0
prefill	1651	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241986111	7241988031	1920	7	35937	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	68	92	1	1	128	1	1	0	0
prefill	1652	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7241992735	7241995583	2848	7	35944	void at::native::indexFuncLargeIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, (bool)1, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, T3, long, long, const T8 &, T1)	125	368	1	1	128	1	1	0	0
prefill	1653	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7242004319	7242009567	5248	7	35965	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	1654	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7242010975	7242012607	1632	7	35998	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
prefill	1655	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7242013151	7242014335	1184	7	36003	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, int *, int *, int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	114	1	1	1	256	1	1	44	0
prefill	1656	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7242024287	7242025087	800	7	36030	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	115	1	1	1	128	1	1	0	0
prefill	1657	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7242026271	7242028255	1984	7	36037	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	116	26	1	1	128	1	1	5120	0
prefill	1658	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7242077408	7242078176	768	7	36110	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	122	16	1	1	128	1	1	0	0
prefill	1659	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7242088512	7242090112	1600	7	36131	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	112	64	1	1	128	1	1	0	0
prefill	1660	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7242095104	7242096640	1536	7	36164	void at_cuda_detail::cub::DeviceReduceKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, unsigned int, cuda::std::__4::plus<void>, int>(T2, T5 *, T3, at_cuda_detail::cub::GridEvenShare<T3>, T4)	113	4	1	1	256	1	1	44	0
